base_word,base_context,base_start_year,base_end_year,synthetic_word
quantization,"Representing the signal by certain discrete allowed levels only is called quantizing. It inherently introduces an initial error in the magnitude of the samples, giving rise to quantization",1920,,antiquantizeation
quantization,"Representing the signal by certain discrete allowed levels only is called quantizing. It inherently introduces an initial error in the magnitude of the samples, giving rise to quantization",1920,,quantizeationation
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedness
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedly
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedize
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleeding
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedity
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedeth
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedal
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedable
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedism
recycled,"About one-fourth of all fibrous material consumed in the manufacture of paper and paperboard is waste paper. In other words, it is recycled",1926,,recycleedscope
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,remcidal
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,remless
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,remory
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,remcide
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,reming
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,remify
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,remman
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,unrem
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,rerem
rem,Chest x-rays expose people to approximately 0.01 rems,1947,,remer
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,retireeeed
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,retireeeing
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,unretireee
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,nonretireee
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,postretireee
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,retireed
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,semiretireee
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,retireing
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,retireeely
retiree,"How many amputees were there, General Bradley wanted to know, resorting to a ghastly form that has given us, also, trainees, dischargees, and retirees",1935,,retireeeal
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetlike
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetly
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetal
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetest
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetation
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetist
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetate
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetical
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetsome
retweet,‘Retwitter’. Is that in the Glossary? That's a good one! Or should it be a Retweet,2007,,retweetor
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,intersexist
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,missexist
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,presexist
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,multisexist
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,midsexist
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,sexisting
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,sexistal
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,sexistable
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,sexistless
sexist,Apparently anyone who believes in genetic racial differences is a ‘racist’... I suppose by analogy that anyone who believes in genetic sex differences is a ‘ sexist,1949,,subsexist
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,sonaring
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,sonarist
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,unsonar
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,resonar
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,nonsonar
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,sonaral
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,sonarless
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,missonar
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,insonar
sonar,"Some insects have evolved to emit high-pitched squeaks of their own, signals that may disrupt the bat's sonar",1943,,intersonar
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,extraspokespering
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,spokespering
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,spokespersoning
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,spokespersonly
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,spokespersonness
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,spokesperer
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,spokesperness
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,unspokesperson
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,antispokesperson
spokesperson,"One's heart and imagination..were repelled by the ascetic, sexual, Christian woman who recurs in Mrs. Spark's novels so often as to suggest, if not an alter ego, a spokesperson",1972,,subspokesperson
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaed
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaing
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaly
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaic
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaable
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaless
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaity
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaion
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovaman
supernova,"She looked stretched, unstable, too bright, as if she were on the point of flying apart like an exploding lightbulb, like a supernova",1932,,supernovagraphy
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaed
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaing
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaer
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaal
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaness
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaic
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaless
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaest
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaation
supernova,So far as Mr Maudling is concerned..these high hopes may be justified... For my taste Mr Thorneycroft is a less heartening supernova,1932,,supernovaish
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,sused
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,susing
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,unsus
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,suser
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,resus
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,nonsus
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,susize
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,susal
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,susic
sus,"He's going to go running to the law, because if he don't, he's the number one suss",1936,,antisus
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,unsync
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,syncule
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,syncless
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,synceth
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,syncation
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,nonsync
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,oversync
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,presync
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,microsync
sync,Mixing the output of two gramophone records or tapes playing almost in sync,1929,,supersync
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,unsync
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,syncness
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,syncless
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,syncman
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,syncity
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,resync
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,nonsync
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,antisync
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,subsync
sync,Something's going on... I just feel it... Everybody's a little out of synch,1929,,microsync
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthaseed
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthaseing
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthasely
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthaseness
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthaseable
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthaseist
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthaseism
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthaseical
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthaseor
synthase,This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,1954,,synthasele
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthaseed
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthaseing
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthaseize
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthaseness
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthaseable
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthaseless
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthaseity
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthaseism
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthasement
synthase,An alternate view is that cystspecific RNA synthesis during encystment is not necessary for the formation of cellulose synthase,1954,,synthasease
tank,Army irked as news leaks of plans for monster tank,1916,,supertank
tank,Army irked as news leaks of plans for monster tank,1916,,retank
tank,Army irked as news leaks of plans for monster tank,1916,,nontank
tank,Army irked as news leaks of plans for monster tank,1916,,tankize
tank,Army irked as news leaks of plans for monster tank,1916,,tankal
tank,Army irked as news leaks of plans for monster tank,1916,,tankness
tank,Army irked as news leaks of plans for monster tank,1916,,tankic
tank,Army irked as news leaks of plans for monster tank,1916,,overtank
tank,Army irked as news leaks of plans for monster tank,1916,,tankest
tank,Army irked as news leaks of plans for monster tank,1916,,mistank
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,tankly
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,retank
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,nontank
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,tankize
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,tankal
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,overtank
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,mistank
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,intank
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,tanketh
tank,"I could see that the war had to come, so I..got a commission in the tanks",1916,,distank
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televiseed
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televiselike
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televisely
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televiseal
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televiseism
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televisegraph
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televiseome
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televisecy
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,televiseer
televise,Many performers who are under contract to the big music-halls are not allowed to televise,1926,,unvise
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseed
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseing
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiselike
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseize
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseal
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseness
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseless
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseism
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseive
televise,"They have everyone..paying through the nose to be associated with them: to host, to sponsor, to televise",1926,,televiseage
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televiseed
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televiseing
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televisely
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televiseal
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televiseness
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televiseable
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televiseless
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televiseeth
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televisegraphy
televise,Velvety darkness and a slight suggestion of warmth..being all that indicates that one's image is being ‘ televised,1926,,televiseess
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,thermaled
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,thermalic
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,thermalally
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,thermalin
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,thermaler
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,thermalable
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,dethermal
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,antithermal
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,misthermal
thermal,He had been using that moving water belt beyond the harbour as a bird uses a thermal,1933,,inthermal
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgeed
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgeest
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgely
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgeize
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgeness
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgeable
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgear
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgehead
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgeling
upsurge,"The Chinese heritage asserted itself. [Eugene] Chen traveled to the land of his forebears and, without knowing its language, became a leader in the revolutionary upsurge",1928,,upsurgemetric
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgeed
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgeing
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgeless
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgely
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgeize
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgeic
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgeion
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgeally
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgesome
upsurge,Political machinery for collective leadership to guarantee the revolutionary upsurge,1928,,upsurgeee
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,widgeted
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,interwidged
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,backwidging
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,unwidget
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,rewidget
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,nonwidget
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,pentawidgate
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,microwidget
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,widgetity
widget,"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",1924,,inwidget
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,widgeting
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,widgetless
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,widgetable
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,antiwidgable
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,unwidget
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,widgetly
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,nonwidget
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,widgetal
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,clinicowidging
widget,"Google Desktop 4 allows users to access small interactive applications, known as ‘ widgets",1924,,dewidget
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,databaseic
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,databaseed
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,databaseing
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,undatabase
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,databasely
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,redatabase
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,databaseal
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,databaseable
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,dedatabase
database,The Google API allows anyone to write programs and create web pages that search Google's database,1953,,overdatabase
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,mediaal
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,unmedation
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,isomedal
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,mediaed
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,mediaing
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,unmedia
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,medialy
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,mediaer
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,medianess
media,"There is insistence on spontaneity and simplicity of life, decrying..the calculating tactics of political parties and medias",1923,,mediaable
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,laserly
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,laserize
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,unlaser
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,relaser
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,laseral
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,overlaser
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,mislaser
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,sublaser
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,belaser
laser,"A recent demonstration..showed a toy train in accurate three-dimensional representation, using a hologram illuminated from behind by a gas laser",1960,,interlaser
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineing
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineed
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineless
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlinely
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineness
online,"You can use it to figure out what to buy, make purchases, and even pay your bills online",1918,,onlineic
