text,target_word,year,entry_start_year,rank,top_10_words
"Changes at this stage are readily achieved by a simple process of re-edit, assemble and download",download,1977,1977.0,38,re|print|render|burn|export|test|repeat|upload|compile|encode
The Mafia cringe at the way our boys carry out their hits,hit,1970,1450.0,38,business|work|dirty|murders|operations|jobs|killings|trade|affairs|executions
Should not our leading water engineers be called upon by the Ministry of Reconstruction to report and prepare comprehensive plans for a national grid,grid,1943,1839.0,38,water|system|scheme|policy|programme|network|supply|and|irrigation|development
Those sudden institutions of learning that had been springing up..to handle the products of the wartime copulation explosion,explosion,1953,1546.0,38,of|between|that|with|and|were|had|in|which|have
"Where advertising had not been inserted smoothly..it was usually found that there had been an error of timing on the part of, say, a programme presenter",presenter,1959,1443.0,38,producer|editor|controller|director|maker|planner|manager|or|executive|sponsor
"The DJs..always mix things up with a blend of old and new club music, including some hypnotic trance and acid",acid,1988,1626.0,38,techno|house|progressive|dance|tribal|electro|some|drum|trance|hard
"The sort of things I want are akin to desk accessories on the Macintosh, little useful programs that can be called from the menu or (ideally) from a widget",widget,1987,1924.0,38,keyboard|toolbar|hot|keystroke|hotkey|key|button|single|system|shortcut
"Didi, floating about mysteriously in midfield, was always the master link",link,1958,1440.0,38,of|at|in|manipulator|and|orchestrator|tactician|behind|strategist|here
[Our minds] aren't necessarily dominated by our bodies—under the right conditions the two know how to mesh,mesh,1944,1532.0,38,work|cooperate|get|talk|communicate|collaborate|interact|play|co|coordinate
Cosmonauts Anatoli Solovyov and Alexander Balandin fixed two..panels back on to the side of the descent capsule of their Soyuz TM9 ferry,ferry,1951,1192.0,38,spacecraft|vehicle|space|craft|spaceship|capsule|mission|after|which|ship
This programme was admirably free from the piety or boost which seems to be unavoidable when some celebrities are given the treatment,treatment,1950,1560.0,39,opportunity|chance|microphone|task|platform|title|job|freedom|role|honour
By this time his innards—through sheer alcoholic saturation—are in a fine state of shock,shock,1948,1550.0,39,fermentation|ferment|readiness|preservation|decomposition|flux|decay|collapse|equilibrium|fermenting
[On telephone] I'll bring him right over... You can take my word—the kid's a cock-eyed wonder.. your mother,mother,1934,,40,own|boy|kid|son|money|little|eyes|friend|best|man
"The inducing force for geyser activity lies below the surface, in the hot fluids that rise from magma to mingle with the ground water, and without doubt is deeper than the geyser's visible plumbing",plumbing,1937,1450.0,40,surface|eruption|plume|spout|boiling|vent|eruptions|activity|steam|source
"The uniqueness of each individual would thus always be preserved, even in a world of clones",clone,1970,1903.0,40,clones|identical|perfect|billions|universal|robots|many|mass|total|cloned
The Americans had reversed their agreement to the documents coming to London—on the advice of Perrin and Walsh who had told them that my officers and I were not secure,secure,1954,1545.0,40,to|trustworthy|reliable|fit|in|sufficiently|safe|the|yet|going
"When going through waves, point the board directly into the oncoming ‘ soup",soup,1962,1325.0,40,curl|curls|trough|wave|lip|swell|reforming|crest|face|breaker
The bush of the jack will be connected to the exchange battery via the plug inserted in one of the other jacks with which it is connected in multiple,multiple,1943,1595.0,40,parallel|the|series|a|turn|common|order|this|accordance|serial
"On his kicking, he has great form and good pop",pop,1966,1425.0,40,technique|accuracy|leg|power|distance|mechanics|range|follow|height|strength
"Nothing happened, & we came back very brassed off, not having seen a sausage",sausage,1938,1500.0,40,thing|single|damn|soul|lot|bird|whale|great|penny|ghost
"Then we had what we call a caporegima which is a lieutenant, and then we have what we call soldiers",soldier,1963,1300.0,40,a|the|an|capo|our|capos|captains|caporale|captain|in
Note to sub-editors and others: please cooperate in killing..the most overworked of current clichés—the whimsical application to a variety of topics of the military locution ‘ Operation,operation,1938,1393.0,40,mission|kill|killing|theatre|boots|desert|hitting|frontline|theatres|battle
What can Western aid do? How can long-run prosperity be achieved in the Rest,rest,1932,1440.0,40,developing|middle|poorest|face|region|arab|third|world|midst|west
"‘Get a look at that,’ he'd say, pointing to a girl strolling along the sidewalk. ‘Jesus, what a leg",leg,1939,1300.0,40,body|babe|piece|pair|fucking|beauty|great|nice|fine|figure
In recent years..methods of treating continuous filament synthetic yarns have been introduced that modify their properties remarkably. These modified yarns are described as ‘ textured,textured,1946,1679.0,41,speciality|texturized|heat|performance|flame|intelligent|smart|specialty|enhanced|engineered
"Each missile launches a ‘bus’, which has on board a large number of reentry missiles, each of which can be accurately and independently targeted",target,1964,1611.0,41,targeted|guided|directed|controlled|aimed|steered|programmed|fired|navigated|tracked
"Coming right after the announcement that Chelsea Clinton is headed for private school, it also heightens the cynicism about Yuppies among the new populists",populist,1961,1891.0,41,generation|middle|urban|breed|class|working|poor|wave|parents|crop
The eldest child..was sent up the road for a cooked chicken and a sliced pan,pan,1978,,41,loaf|pineapple|ham|melon|tomato|watermelon|apple|cake|lemon|cucumber
"The successful protest against the privatisation of the Ports of Auckland was led by..Pam Corkery, who in 1996 became an Alliance",alliance,1963,1325.0,41,mp|organiser|auckland|elected|independent|activist|outspoken|active|international|associate
"If the word chronic is taken to mean not only protracted, but also something which lingers on, has an irregular and unpredictable course and may end in any one of several different ways, then the expression should not be used about the diseases I have discussed here; these infections should perhaps rather be called slow",slow,1954,,41,persistent|acute|chronic|recurrent|intermittent|long|latent|the|protracted|relapsing
What ever became of that stalwart bore Fortinbras? Who eventually fixed his wagon,wagon,1951,1523.0,41,eyes|gaze|eye|broken|crown|own|sights|cap|face|throne
Our winter so far has been mild with about one week of a cold snap. It was around 20 degrees above,above,1944,,41,for|f|and|with|fahrenheit|the|one|during|at|below
"There is widespread feeling today among the people that their codes, their rules of life and their ideals are without relevance",relevance,1935,1625.0,41,value|meaning|any|foundation|force|a|worth|significance|purpose|substance
His high-paid whizkid managers weren't whizzing too well so he went after some extra juice,juice,1935,1290.0,42,cash|help|money|talent|income|bucks|dough|advice|funds|players
"Malik..was grinding his fist into my scalp, making it burn... ‘What the hell are you doing, you jerk",jerk,1935,1555.0,42,stupid|little|fucking|idiot|crazy|dumb|bitch|moron|worthless|son
I think it's funny that I've earned my fame and fortune by becoming a widow... But I want to get off this trip now—I'm over,over,1974,,42,tired|going|not|sick|getting|ready|so|bored|really|a
"Still I am just one cat in a world of cool cats, and everything interesting is crazy, or at least so the Squares who do not know how to swing",swing,1957,,42,be|read|see|think|play|have|look|live|roll|fly
Sixty-five Geiger-Muller counters have been used to follow the direction of some of the rays and establish the width of one shower,shower,1933,,42,of|side|or|beam|peak|part|half|track|face|end
"When the string has been printed out, the application will quit",quit,1964,1225.0,42,be|close|return|then|stop|exit|end|continue|display|ask
Words made up of the initial letters or syllables of other words..I have seen..called by the name acronym,acronym,1943,1940.0,42,of|i|in|or|initialisms|given|that|by|made|initialism
"Prices were marked up to 10 cents a pound in the hope of attracting buyers who had refused to take metal at 9½ cents, but the market remains thin",thin,1931,,43,weak|dull|quiet|inactive|depressed|slow|sluggish|in|very|soft
All three techniques are used for salmon; boats using gillnets and seines often catch herring as well during a very short fall opening,opening,1986,,43,season|run|fishery|migration|and|period|herring|spawning|fishing|window
American physicists yesterday announced the discovery of a new kind of elementary particle which has been given the name Psi,psi,1974,1425.0,43,of|z|w|the|muon|neutrino|j|tau|lambda|omega
Tim Hortons is...where many police officers go...often signalling their intentions on the police radio with the coded moniker Tango Hotel,hotel,1951,1677.0,43,horton|one|hortons|and|forty|two|three|six|mike|seven
The tree representation of this serial search reduces to the trivial case of a chain,chain,1959,1300.0,43,single|tree|binary|serial|search|linear|simple|one|node|left
Tubes for handling a few watts or less at very high frequencies commonly use parallel electrodes and sometimes are called planar,planar,1937,1850.0,43,parallel|spark|coaxial|twin|pancake|plate|radio|high|dipoles|a
"A tiny minority advocates completely free exchange markets... Possibly a majority favours continued official intervention to set limits to market fluctuations... But an increasing minority favours a compromise system, variously called the crawling peg..or..the sliding",sliding,1966,,43,managed|crawling|flexible|semi|floating|soft|fixed|band|selective|exchange
Chenin Blanc..turns out to be an excellent wine with lighter seafoods. This grape deserves better billing,billing,1934,1568.0,43,than|recognition|respect|treatment|attention|press|in|and|reputation|representation
"It was too pat, too smug, like a well-turned-out radio script. It didn't sit",sit,1964,,44,feel|have|ring|seem|even|take|make|sound|really|work
"Southwestern Rhode Island beach sands are composed of a great variety of minerals, the most common of which are amphiboles.., and black opaques",opaque,1960,1440.0,44,mica|tourmaline|sand|sands|and|or|in|beach|shale|mineral
"There is much speculation, and little hard evidence, concerning Carter's likely Cabinet picks",pick,1948,1522.0,44,choices|picks|appointments|selections|and|makeup|members|nominees|if|appointees
"A mixed population in the test-tube as first made of the two species of yeast, and then the two infusoria, Paramecium caudatum and Paramecium aurelia , presenting equal requirements regarding the kind of food and mode of its consumption or, in other terms, occupying identical ‘ecological niches’ in the microcosm",microcosm,1934,1475.0,44,test|population|same|medium|culture|community|environment|artificial|food|mixed
"We have to start working together to make good quality family films, with both races bringing out the emotional sides in black characters without getting too depressing or too ghetto",ghetto,1987,1611.0,44,preachy|happy|cheesy|corny|light|far|stereotypical|sentimental|melodramatic|over
"Far from there being any noticeable improvement in the quality of relationships as practised among freaks, I would say there has been a distinct deterioration compared even with the most miserable standards of the straight",straight,1967,1225.0,44,past|pre|early|old|average|late|last|normal|previous|ordinary
Phenomena relating to the way in which sounds are joined together are summarized under the term juncture,juncture,1941,1382.0,44,prosody|articulation|sound|phonology|allophony|of|rhythm|consonance|sonority|prosodic
I am a natural sportsman. Only last week I donkey licked the local kindy kids at drop the hankie. So I went out to Surfers Paradise course to have a lash,lash,1941,1330.0,44,crack|go|look|hit|few|game|punt|bit|practice|round
"I have been satisfied by a wonderful little coffee maker... It is the French-made Melior pot, generically described as a European plunger",plunger,1970,1611.0,44,drip|press|coffee|vacuum|or|stovetop|filter|pour|syphon|stove
I was taking my dog out to do his duty... I was waiting for Nelson to make up his mind to perform,perform,1963,1300.0,44,go|do|pee|come|take|get|poop|relieve|squat|either
With buildings this old there was always some sound. The faint hum of the battery-operated clock... The creak of timber and stone as the building settled,settle,1932,1175.0,44,settled|shifted|settles|adjusted|expanded|slowly|moved|breathed|aged|flexed
‘It's going to cost me near a hundred a month—that's a steep bite.’ ‘I still think they'll back,back,1961,1362.0,45,be|take|come|do|give|let|find|get|pay|make
The distinctive part of this [performance] ..is the toning down of Charley Barnet's hard,hard,1947,,45,big|trumpet|usual|trademark|sound|style|musical|voice|own|famous
"High..usually infers that the addict is noticeably under the influence of drugs... The same is true of the following equivalents:..lit, polluted, shot",shot,1934,1414.0,45,wasted|loaded|high|baked|fucked|bombed|stoned|messed|buzzed|blitzed
I wondered what Virgil would learn from the microfilm. He had taken it to the university library where he could use the viewers,viewer,1934,1415.0,45,microfilm|equipment|reader|copy|special|machine|large|copier|high|machines
"Oh, great, you sent this out so that we get it about 3 weeks after being flooded by a massive wave of bizarre stuff that all went into junk",junk,1986,1410.0,45,the|my|a|our|this|one|spam|that|effect|your
"The primary radio pulses ‘interrogating’ the mobile craft automatically release from it a series of reinforced, coded, and conveniently frequency-displaced reply",reply,1945,1560.0,45,radio|signals|secondary|copies|pulses|messages|replies|responses|sub|echoes
The discovery of t seems neatly to fill out the list of the expected quarks,quark,1964,1964.0,45,elements|particles|isotopes|chemical|and|six|heavy|fundamental|four|t
"It's from this activity that the perpetual rumour of a sequel comes, but the truth is Eldorado has been committed to soap heaven",heaven,1972,,46,operas|opera|for|and|since|bubbles|form|production|ever|in
You can listen to his old records now and they are still a gas,gas,1957,1662.0,46,joy|pleasure|lot|great|blast|good|delight|treat|very|revelation
"They were blandly told that their flight was full. In other words, they had been ‘ bumped",bump,1947,1558.0,46,bumped|capacity|sold|cancelled|stood|denied|axed|grounded|shutout|upsold
He must know that the career he has chosen will inevitably involve him in spending a large portion of his life behind bars,bar,1951,1175.0,46,bars|a|prison|the|closed|locked|iron|barbed|walls|steel
"Whatever the outcome, the impact on the United States of the decade of war in Vietnam was traumatic",traumatic,1962,1656.0,46,profound|enormous|immense|devastating|a|to|far|significant|not|huge
"A page out of a textbook, elementary stuff, we had this in first-year med",med,1931,1931.0,46,physics|university|college|calculus|chemistry|engineering|economics|high|math|accounting
It'll take more than one simple announcement..to pre-sell six months of product through the trades,trade,1949,1450.0,46,end|year|first|media|month|internet|entire|next|mail|rest
Bold tactics by Intikhab..carried the Pakistani score to 6-249 at stumps,stump,1954,1390.0,47,stumps|the|tea|lunch|close|one|end|half|a|drinks
"Lets go where theres some life. Whatta ya say? Hey baby, Im down",down,1952,,47,not|gonna|a|just|so|ready|hungry|in|going|the
It is one of four authorities..which were taken to court by the NUT for making deductions from teachers' pay for refusing to cover,cover,1970,1275.0,47,pay|recognise|allow|accept|implement|provide|give|take|comply|sign
From there he proceeds to the machine-like properties of animals and so on up to responsible human personhood,personhood,1944,1944.0,47,beings|action|behavior|behaviour|life|agency|activity|agents|actions|conduct
Preheat lamps have cathodes that must be heated electrically; this preheating process..is usually controlled by an automatic starter,starter,1939,1519.0,47,thermostat|timer|control|circuit|temperature|device|controller|pilot|preheat|system
"The dead boy loved Chelsea as well. He had the proper shirt with Samsung on it, even the away",away,1977,,48,proper|right|shorts|chelsea|same|one|number|socks|boots|blue
You're no one on the show these days unless you're wearing a whole load of crazy crap,crap,1933,1425.0,48,makeup|make|clothes|eye|hair|accessories|outfits|jewellery|and|on
Quite sophisticated computers use punched cards as a supplementary output,output,1941,1839.0,48,input|memory|means|storage|medium|or|data|form|method|source
"You got it made, man. You know that? You got it wired",wired,1976,,48,made|all|good|mad|going|really|so|fucking|in|m
Songs refer concurrently to the rite and to the importance of subincision in future secular life as well as in the domain of the ‘ dreaming,dreaming,1932,1400.0,48,spirit|spirits|hereafter|ancestors|gods|other|spiritual|otherworld|chiefs|afterlife
The director offers no word of criticism or advice during the rehearsal. He makes numerous notes,note,1967,,48,notes|suggestions|requests|adjustments|marks|small|gestures|notations|changes|comments
"Preferences for texture vary greatly, giving companies a good opportunity to market food items such as juice or yoghurt as either ‘smooth’ or ‘with bits",bit,1967,,48,chunks|bits|pieces|texture|a|lumps|pulp|real|crunchy|fruit
"All this us der merry laugh gives, no",no,1932,,49,and|but|i|the|as|which|when|all|that|it
Recording companies..made them available on wax,wax,1932,,49,the|cd|a|vinyl|their|itunes|cassette|youtube|compact|cds
Are you ready to prove your tech acumen by acing our quiz? Give yourself 10 points for each correct answer. Ready? Let's rumble,rumble,1966,1405.0,49,go|get|do|begin|start|dive|see|test|roll|play
I can imagine the whole cast falling about with hysterical laughter the moment the cameras stop rolling,roll,1935,1325.0,49,rolling|filming|and|recording|running|for|role|on|spinning|at
A standard type of crystal pickup arm with the carbon button assembly mounted in place of the crystal cartridge,cartridge,1941,1579.0,49,pickup|and|itself|element|is|assembly|in|tube|pick|button
"After three years of nil budget increases and mounting deficits, the Director resigned..and JCN was wound up... The crux was money ( never",never,1974,,49,or|and|as|a|the|lack|of|not|i|read
I pay you a C-and-a-half a week wherein you plant big lies about me and the Club all over the map,map,1956,1527.0,50,place|world|internet|city|country|papers|town|net|web|news
When the tug started its take off run the glider decided it was best to release,release,1945,1325.0,50,get|stay|go|follow|take|head|be|leave|keep|just
"When he left he said pleasantly, ‘So far as I'm concerned, we're still friends. Right",right,1939,,50,i|but|if|you|and|we|now|when|just|it
The high heat fluxes existing at the electrode surfaces of electric arcs necessitate extensive cooling to prevent electrode ablation,ablation,1961,1425.0,50,melting|damage|overheating|erosion|degradation|failure|and|surface|destruction|meltdown
The enormous capacity of the latest generation big jets,jet,1944,1500.0,50,data|iron|batteries|battery|machines|box|storage|servers|hard|screen
"Michigan has a new line-up for the guards, facing backwards instead of forward on the line of scrimmage. The idea is that they can start faster on end runs than they could if they had to pull",pull,1933,,50,turn|wait|run|face|look|take|get|start|pivot|spin
"Upper-class students will tend to be found in the academic or collegiate subcultures, with few in the vocational",vocational,1960,1652.0,50,jock|athletic|social|popular|fraternities|professional|frat|greek|mainstream|religious
The sense instruction causes the computer to examine the identification and follow the new request,request,1962,1395.0,51,instruction|instructions|path|command|set|sense|rules|address|procedure|program
"Lack of acceptance is a drag... Man, that's really in another bag",bag,1960,1225.0,51,world|category|league|dimension|level|way|post|realm|place|country
"Others, through mergers (eg, research houses into retail brokerage houses), have demonstrated that there is something to be said for synergy",synergy,1957,1632.0,51,the|a|being|having|scale|diversification|size|combining|vertical|economies
"He seemed to keep an open mind,..promising that, despite what he agreed were the band's ‘pub rock’ tendencies on the first three LPs, he would one day work more experimentally",experimentally,1932,1460.0,51,closely|with|in|on|towards|directly|fully|effectively|seriously|to
While the cops were in the apartment they seized five teen-agers who came up to be put straight,straight,1946,1225.0,52,out|in|up|to|on|into|under|through|away|back
"On two similar schedules, Station ‘A’ has the greater reach",reach,1959,1362.0,52,number|capacity|power|delay|range|signal|average|total|time|amount
Marschner's application of a powerful declamatory style lends Heiling an extraordinary dramatic profile,profile,1937,1638.0,52,impact|force|intensity|quality|presence|power|effect|and|tension|urgency
The Board of Estimate had directed Triborough to study all proposals—including one for a tunnel less destructive to Manhattan real estate and aesthetics,aesthetics,1959,1770.0,52,more|less|the|one|traffic|to|another|a|property|with
The plate with the Selected Area shows the star in the process of one of its flares,flare,1949,1815.0,52,transits|many|periodic|outbursts|phases|cycles|changes|two|flares|eruptions
"As millions flocked to the seaside resorts and holiday camps of postwar Britain they..confirmed the conception of the organized pleasure-seeker, the packaged",packaged,1971,1906.0,52,mass|holidaymaker|holiday|person|tourist|sun|day|consumer|one|package
"Recently it [ sc. Portland roach stone] has been used on extensions to the British Museum and BBC Broadcasting House, suggesting it has itself become unimpeachably Establishment",establishment,1958,1467.0,52,modern|fashionable|british|contemporary|english|respectable|mainstream|classic|traditional|trendy
"They are anxious to make a ‘connection’, ‘score’ or ‘ hit",hit,1951,1450.0,52,hookup|hook|win|conquest|impress|pickup|seduction|land|catch|hooks
"A form of memory called floating body cell (FBC), which requires only one transistor per location",location,1946,1568.0,53,bit|memory|cell|floating|fbc|storage|data|unit|element|node
"Back at the foul stinking bog Potts heard himself hailed by the well-known voice of his late father. ‘Hello, sonny,..slip in gently…for the Lord's sake don't make any waves.’",wave,1962,1526.0,53,noise|sudden|splash|fuss|waves|more|sound|splashes|noises|splashing
"Fiber-optic imaging builds up pictures using an array of cables, similar to the way that television pictures are built up from an array of dots",dot,1937,,53,dots|tiny|pixels|light|small|lines|individual|coloured|cathode|radio
Then when you think you've got used to mountain roads you hit one like the Seton–Darcy road. Oh Brother,brother,1945,,53,my|boy|dear|yes|well|man|it|god|what|yeah
The dimensions of the elementary magnets recorded on the medium..also depend on the crosswise length of the gap of the head,head,1948,,53,elementary|magnet|magnetic|recording|medium|gap|magnets|coil|primary|transducer
"I don't know whether my own notion that even the films and the music aren't so good now, fifty years on, types me as a silly old nostalgic",nostalgic,1950,1782.0,53,man|fart|fool|fuddy|fogey|git|bugger|codger|sod|reactionary
I'm tired of taking the men out and risking their ass,ass,1948,1672.0,53,lives|safety|life|health|necks|well|deaths|limbs|welfare|careers
"If voltage be taken to represent force, and current to represent velocity, inductance corresponds to inertia and capacitance to compliance",compliance,1934,1641.0,53,friction|resistance|momentum|elasticity|the|mass|velocity|damping|specific|acceleration
"Some of these [ sc. fission products] may have large cross sections for the absorption of neutrons, and so they can act as poisons",poison,1952,1225.0,53,moderators|neutron|a|nuclear|the|fertile|fission|neutrons|self|an
"It is a week with only one new film, a small loud monstrosity called ‘Hey, Let's Twist",twist,1961,1340.0,54,go|kill|make|get|do|all|be|die|play|scare
Victory goes to the player who reduces his total exactly to nothing with a ‘ double,double,1935,1393.0,54,zero|ko|mathematical|queen|trick|nil|lucky|last|bingo|ace
Most of the changes are..shifts of emphasis rather than reversals of previous policy; they are important but they are marginal,marginal,1952,1573.0,54,not|also|incremental|changes|important|only|subtle|less|more|small
The dilemma of what the next decade will be called has been resolved by a poll which gives the nation's choice as ‘The Zeroes,zero,1989,1604.0,54,noughties|teens|roaring|decade|twenties|naughties|tens|lost|aughts|new
My contribution to research there involved use of a set of chisels and paintbrushes to exhume the original ground surface immediately below the ash fallout,fallout,1956,1725.0,54,layer|layers|and|deposits|deposit|bed|of|surface|beds|from
The EEC denounced ‘the grave violation of the human and civil rights of the Polish people’..and said these were causing ‘growing concern’ among the people and governments of the Ten,ten,1971,,54,eec|other|community|member|european|six|western|world|west|free
"She did not report happenings truthfully, but gave them color, excitement and dramatic twists",twist,1941,1350.0,54,effect|interest|value|emphasis|force|finish|appeal|detail|action|point
"Detached 4-bedroom home on large fenced lot, beautiful patio",patio,1931,1764.0,55,hardwood|kitchen|landscaping|hardwoods|mature|backyard|yard|views|wood|landscaped
Recently the Press recorded the invention of a calculating machine... They called it a ‘ brain,brain,1934,,55,calculator|calculators|calculating|computing|thinking|computer|slide|adding|thinker|hollerith
"Suppressed desire dept.: To play tennis with Katherine Hepburn and hear her say: ‘Really, let's rally",rally,1950,1599.0,55,play|go|have|not|do|just|get|try|hit|stop
Sites with mass storage will generally wish it to be accessible from other computers in the net,net,1972,,56,network|same|office|local|lan|building|site|organisation|company|cluster
I asked the oil people to supply the..necessary facts and figures. They keep promising to do it but according to the solicitors they don't furnish them. The result is that we have been running around in circles,circle,1933,,56,circles|a|the|all|this|an|endless|great|our|ever
The operator's Stavanger personnel now view slimhole technology effective for deeper North Sea plays,play,1957,,56,wells|exploration|drilling|reservoirs|prospects|fields|operations|oil|applications|developments
Cord hurriedly flew the skipboat round the station and rolled it back into its stall,stall,1940,,56,berth|slip|mooring|dock|place|cradle|docking|parking|original|bay
We found that an incorrect result is obtained by balancing the rate of change of the neutron density against the capture in extra-absorbing material placed in an original critical,critical,1947,1556.0,56,position|neutron|region|absorbing|configuration|state|volume|equilibrium|absorber|uniform
"Without their shaggy-dog moptops and their sensational buildup, they would be four nice boys with a total of one weak voice and one weak beat that rolls more than it rocks",rock,1938,,56,rocks|thumps|pounds|swings|kicks|bangs|bounces|pumps|booms|punches
"Gerrard, being of a slightly different social profile from me and Farley, has not bought into the sexism bit",bit,1954,,56,of|that|and|thing|argument|in|debate|angle|narrative|meme
"In the digital averager we have designed and built, only 1,024 bits are available for each of four channels",channel,1931,1387.0,57,channels|different|independent|analog|digital|input|samples|possible|data|parallel
"It comes in a woven basket and contains moisturising shower gel, cream bath, body lotion, body scrub and cotton woven puff",puff,1960,,57,bath|bag|wash|gloves|towel|soap|hand|slippers|body|washcloth
Alcohol-induced short-term memory impairment has only been found in alcoholics with a history of blackouts,blackout,1934,1913.0,57,heavy|alcohol|long|binge|drinking|chronic|alcoholism|severe|moderate|excessive
"To help many of the poverty-stricken peoples to set their feet on the path of education, manual dexterity, and economic literacy",literacy,1943,1880.0,57,independence|development|self|prosperity|progress|empowerment|advancement|growth|stability|and
Square itself is old hat. Too many adults cottoned on..the phrase and proclaimed ‘I'm a square’ in self defence. You'll simply be A Cube,cube,1959,1556.0,57,square|boring|man|thing|person|bit|big|kid|nice|little
The jazz musicians gave no grandstand performances; they simply got a great burn from playing in the groove,groove,1932,1400.0,57,open|company|moment|same|heat|presence|band|great|park|studio
I read at Cambridge a week or two ago and apparently someone in the audience took a tape,tape,1946,,57,photo|picture|video|photograph|snap|liking|few|lot|selfie|phone
"People flare up, lash out, ever eager to take their frustrations out on someone else. And in cities, women are just as quick to give a mouthful",mouthful,1941,1450.0,57,man|dirty|guy|stranger|verbal|nasty|hard|slap|cold|mean
‘An audition.’..‘I understand…I'll set it up and give you a bell,bell,1982,,58,call|time|ring|few|date|day|couple|shout|list|chance
Do you think a little thing like a scratch would bother me? I'm no punk,punk,1939,1575.0,58,stranger|longer|ordinary|pansy|wimp|mere|more|fool|sissy|chicken
"A murder-defendant is not deemed to have been in danger of conviction of the felony where his counsel, at the trial, renounces any right to have a jury consider the client's guilt of the lesser, predicate",predicate,1962,1450.0,58,included|non|but|or|uncharged|felony|lesser|related|and|underlying
She's the girl you used to go around with in college? She's a good lay,lay,1932,1558.0,58,girl|friend|person|kid|one|woman|looking|cook|dancer|egg
"The shops..on the Esplanade—The Circulating Library, the Stores, Jill's Pantry",pantry,1948,1325.0,58,shop|and|cafe|tea|little|coffee|house|bookshop|restaurant|place
"An addict's greatest worry would not be his, since Vito would feed his monkey",monkey,1938,1530.0,58,addiction|habit|own|ego|need|every|drug|craving|needs|cravings
Perry—trying not to look like he was the sort of dude who gets upset when he's puked on—looked up to give the bloke a thumbs-up when both he and Kev caught a face full of fresh vom,vom,1987,1987.0,59,vomit|puke|barf|spew|air|shit|dog|beer|water|urine
"Among other executive responsibilities of my office were included the raising, organising and training of the special service troops now known as Commandos",commando,1940,1791.0,59,the|special|home|royal|police|c|black|auxiliary|commandos|our
"‘Have you fucked Sue?.. What was it like?’.. ‘It was okay, except I couldn't get a proper rise",rise,1949,1240.0,59,grip|erection|hard|rhythm|hold|fuck|angle|feel|look|fucking
A full bodied wine will come down the glass in ‘sheets’. A lighter wine will break into ‘ legs,leg,1971,1300.0,59,legs|droplets|strings|tears|streams|pearls|drips|fountains|drops|fringes
"The shot described here takes twenty seconds to complete... If the kicker at the end, the surprise, the reveal, has sufficient weight, it's gold",gold,1943,,59,worth|a|all|enough|not|the|going|an|possible|well
"The deafness of the affected ear present at threshold disappears at higher intensities, and this in its simplest terms constitutes the phenomenon of Loudness Recruitment",recruitment,1937,1793.0,60,compensation|contour|enhancement|recovery|equalization|contrast|compression|relief|discrimination|perception
"Now, she could access Delphi autopsy files, under his name—unless they monitored such intrusions, or traced it back to her terminal",terminal,1958,1475.0,60,ip|computer|account|own|home|somehow|personal|laptop|in|location
"It is not the purpose of this book to discuss such methods of charting in detail..but rather to point out why their inadequacies have made necessary a new method of charting: arrow diagrams, otherwise known as networks",network,1959,1530.0,60,arrow|the|flow|vector|bar|line|process|flowcharts|time|directional
"No way is anyone really dying... I refuse to believe it, and it wouldn't be canon",canon,1997,,60,the|fair|a|right|very|that|in|so|like|good
"Carmel told me to go. Fill a bag, get the kids and go. Anywhere, her house, a refuge",refuge,1974,1405.0,60,hotel|motel|shelter|friend|friends|neighbor|relative|park|neighbors|safe
She wondered..if an army of mercenaries was being assembled... But no—he was very much a solo,solo,1934,1695.0,61,part|man|mercenary|lone|civilian|soldier|one|gentleman|loner|private
"Arch enemy of nazism, communism, socialism, syndicalism, protectionism, and all governmental interventionalism, he is also perhaps the worst enemy of his own libertarian",libertarian,1944,1789.0,61,country|party|people|species|nation|kind|cause|ideas|beloved|political
"‘Okay, Jay,’ Joe finally said, from behind the camera and lights and sound equipment. ‘Let her roll",roll,1935,1325.0,61,go|in|know|have|see|do|talk|get|come|finish
"Transcribed onto paper his words may sound like a speech by a musician with delusions of grandeur, but Piazzo ain't into that trip",trip,1967,1412.0,61,kind|sort|shit|at|stuff|and|type|scene|kinda|whole
"One of the reporters asks if he knows of any obstacle to our perfect cooperation with the Russians. Quick as a flash General Eisenhower replied, ‘On my level",level,1933,1340.0,61,side|part|honor|right|desk|left|way|word|staff|own
"Goals by Brian Douge and Ray Wilson seemed to put the seal on the match for Hawthorn until a last-minute burst by the Dons took them to within a straight goal, with two majors",major,1951,1390.0,61,minutes|behinds|points|to|goals|seconds|men|of|and|more
An effective quality control scheme applied to the use of single-spindle autos,auto,1961,1916.0,61,lathes|machines|drilling|screw|cnc|turning|automatic|and|machining|lathe
Taking into account an admission of guilt or willingness to compensate for damage should only be done on the grounds that it is to the advantage of society to have the offender admit his guilt or pay for the damage. This is a very pragmatic,pragmatic,1959,1587.0,61,important|different|high|difficult|narrow|limited|broad|controversial|special|serious
Within the range of the DO no statement is permitted which alters the value of the index,index,1957,1398.0,61,do|product|quantity|statement|variable|data|information|property|parameter|goods
There are not many bent screws the reason being that many of them are to honest or to scared to do any trafficing but the ones that do make a bomb,bomb,1958,1588.0,62,lot|good|killing|living|very|nice|fortune|mint|hell|pretty
A distinction is made between ‘active’ money in circulation and financing current transactions and ‘inactive’ money held in idle,idle,1931,,62,bank|savings|deposits|the|banks|financial|cash|accounts|reserves|reserve
