target_word,category,year,context_level,text,prefix,suffix,rank,target_nll,correct@10,correct@20,correct@50,correct@100,top_10_words,top_10_nlls,wl,tier,strategy,seed_word,family,hit,attested,cued
woodone,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,woodone,floor,transparent_stem,endocrine,hormone_one,False,False,False
housone,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,housone,floor,transparent_stem,endocrine,hormone_one,False,False,False
housone,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,housone,floor,transparent_stem,endocrine,hormone_one,False,False,False
housone,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,housone,floor,transparent_stem,endocrine,hormone_one,False,False,False
testisome,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,testisome,core,affix_swap,endocrine,hormone_one,False,False,False
testisome,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,testisome,core,affix_swap,endocrine,hormone_one,False,False,False
testisome,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,testisome,core,affix_swap,endocrine,hormone_one,False,False,False
siliconome,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,siliconome,core,affix_swap,endocrine,hormone_one,False,False,False
siliconome,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,siliconome,core,affix_swap,endocrine,hormone_one,False,False,False
siliconome,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,siliconome,core,affix_swap,endocrine,hormone_one,False,False,False
oxazolidinome,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,oxazolidinome,core,affix_swap,endocrine,hormone_one,False,False,False
oxazolidinome,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,oxazolidinome,core,affix_swap,endocrine,hormone_one,False,False,False
oxazolidinome,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,oxazolidinome,core,affix_swap,endocrine,hormone_one,False,False,False
spiroome,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,spiroome,core,affix_swap,endocrine,hormone_one,False,False,False
spiroome,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,spiroome,core,affix_swap,endocrine,hormone_one,False,False,False
spiroome,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,spiroome,core,affix_swap,endocrine,hormone_one,False,False,False
furanome,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,furanome,core,affix_swap,endocrine,hormone_one,False,False,False
furanome,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,furanome,core,affix_swap,endocrine,hormone_one,False,False,False
furanome,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,furanome,core,affix_swap,endocrine,hormone_one,False,False,False
ephedraome,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,ephedraome,core,affix_swap,endocrine,hormone_one,False,False,False
ephedraome,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,ephedraome,core,affix_swap,endocrine,hormone_one,False,False,False
ephedraome,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,ephedraome,core,affix_swap,endocrine,hormone_one,False,False,False
neutralone,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,neutralone,floor,cross_family,endocrine,hormone_one,False,False,False
neutralone,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,neutralone,floor,cross_family,endocrine,hormone_one,False,False,False
neutralone,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,neutralone,floor,cross_family,endocrine,hormone_one,False,False,False
interferone,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,interferone,floor,cross_family,endocrine,hormone_one,False,False,False
interferone,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,interferone,floor,cross_family,endocrine,hormone_one,False,False,False
interferone,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,interferone,floor,cross_family,endocrine,hormone_one,False,False,False
partone,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,partone,floor,cross_family,endocrine,hormone_one,False,False,False
partone,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,partone,floor,cross_family,endocrine,hormone_one,False,False,False
partone,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,partone,floor,cross_family,endocrine,hormone_one,False,False,False
calone,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,calone,floor,cross_family,endocrine,hormone_one,False,False,False
calone,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,calone,floor,cross_family,endocrine,hormone_one,False,False,False
calone,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,calone,floor,cross_family,endocrine,hormone_one,False,False,False
magnetone,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,magnetone,floor,cross_family,endocrine,hormone_one,False,False,False
magnetone,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,magnetone,floor,cross_family,endocrine,hormone_one,False,False,False
magnetone,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,magnetone,floor,cross_family,endocrine,hormone_one,False,False,False
bevone,synthetic_seeded,,high,The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened [MASK],The internal secretion supposed to be elaborated by the kidney and to govern blood pressure was tentatively christened,,-1,inf,0,0,0,0,by|the|adrenalin|vasodilator|as|epinephrin|after|in|hormone|hyper,1.9755|2.1044|4.4972|4.8740|4.8862|5.0802|5.1010|5.2964|5.3531|5.3536,bevone,floor,cross_family,endocrine,hormone_one,False,False,False
bevone,synthetic_seeded,,medium,"A renal hormone, distinct from any then known, was postulated and given the provisional name [MASK]","A renal hormone, distinct from any then known, was postulated and given the provisional name",,-1,inf,0,0,0,0,of|epinephrin|adrenalin|by|adrenin|hormonal|hormon|adrenaline|suprarenin|urea,0.6932|3.6287|4.3068|4.3189|4.7811|5.0746|5.1314|5.1794|6.0930|6.2347,bevone,floor,cross_family,endocrine,hormone_one,False,False,False
bevone,synthetic_seeded,,low,He believed the kidney to release a regulating principle he called [MASK].,He believed the kidney to release a regulating principle he called,.,-1,inf,0,0,0,0,the|a|it|into|an|urea|uric|upon|antitoxin|trophic,1.7629|2.5808|2.8865|3.0109|3.2075|3.5326|3.8457|4.0153|4.1961|4.2545,bevone,floor,cross_family,endocrine,hormone_one,False,False,False
backome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,backome,floor,transparent_stem,endocrine,body_ome,False,False,False
backome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,backome,floor,transparent_stem,endocrine,body_ome,False,False,False
backome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,backome,floor,transparent_stem,endocrine,body_ome,False,False,False
handome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,handome,floor,transparent_stem,endocrine,body_ome,False,False,False
handome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,handome,floor,transparent_stem,endocrine,body_ome,False,False,False
handome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,handome,floor,transparent_stem,endocrine,body_ome,False,False,False
headome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,headome,floor,transparent_stem,endocrine,body_ome,False,False,False
headome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,headome,floor,transparent_stem,endocrine,body_ome,False,False,False
headome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,headome,floor,transparent_stem,endocrine,body_ome,False,False,False
firome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,firome,floor,transparent_stem,endocrine,body_ome,False,False,False
firome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,firome,floor,transparent_stem,endocrine,body_ome,False,False,False
firome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,firome,floor,transparent_stem,endocrine,body_ome,False,False,False
airome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,airome,floor,transparent_stem,endocrine,body_ome,False,False,False
airome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,airome,floor,transparent_stem,endocrine,body_ome,False,False,False
airome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,airome,floor,transparent_stem,endocrine,body_ome,False,False,False
waterome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,waterome,floor,transparent_stem,endocrine,body_ome,False,False,False
waterome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,waterome,floor,transparent_stem,endocrine,body_ome,False,False,False
waterome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,waterome,floor,transparent_stem,endocrine,body_ome,False,False,False
footome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,footome,floor,transparent_stem,endocrine,body_ome,False,False,False
footome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,footome,floor,transparent_stem,endocrine,body_ome,False,False,False
footome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,footome,floor,transparent_stem,endocrine,body_ome,False,False,False
sunome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,sunome,floor,transparent_stem,endocrine,body_ome,False,False,False
sunome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,sunome,floor,transparent_stem,endocrine,body_ome,False,False,False
sunome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,sunome,floor,transparent_stem,endocrine,body_ome,False,False,False
blackome,synthetic_seeded,,high,"The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the [MASK]","The total complement of iron-bearing bodies within the cell was, on the analogy of older terms, designated the",,-1,inf,0,0,0,0,iron|total|cell|complement|number|mass|nuclear|magnetic|content|complementary,3.4146|3.6328|4.5796|4.8151|4.9444|4.9865|5.0938|5.3867|5.3884|5.3948,blackome,floor,transparent_stem,endocrine,body_ome,False,False,False
blackome,synthetic_seeded,,medium,He proposed [MASK] for the aggregate of all the cell's iron-containing granules,He proposed, for the aggregate of all the cell's iron-containing granules,-1,inf,0,0,0,0,to|that|the|a|an|in|this|also|and|it,0.9809|1.9808|2.5437|2.6061|3.8584|4.3598|4.4184|4.4810|4.6685|4.6688,blackome,floor,transparent_stem,endocrine,body_ome,False,False,False
blackome,synthetic_seeded,,low,The collective of intracellular iron stores he named the [MASK].,The collective of intracellular iron stores he named the,.,-1,inf,0,0,0,0,cytoplasm|hæmoglobin|hæmatogen|hæmatopoietic|hemoglobin|nucleo|iron|oxyhemoglobin|nucleus|cyto,4.3220|4.6032|4.8337|4.9027|4.9292|5.0200|5.0575|5.2039|5.3658|5.4290,blackome,floor,transparent_stem,endocrine,body_ome,False,False,False
