text,target_word,year,entry_start_year,rank,top_10_words
"Above these people is the ‘brain proletariat’, restless, alert, dissatisfied, repressed... The thought of this brain proletariat has many aspects—from Buddhist passivism to Bolshevist activism",activism,1920,1856.0,53,anarchy|communism|atheism|propaganda|materialism|radicalism|pessimism|nihilism|socialism|terrorism
"Silicon and germanium may be either n -type or p -type semiconductors... If, in a single sample, there is a transition from one type to the other, a rectifying photosensitive p-n junction",junction,1949,1711.0,53,type|electron|electroscope|element|concentration|target|form|tube|formula|or
"Parents brazened out their children's tantrums with the key-phase of, ‘ You wait",wait,1938,1200.0,53,are|must|know|will|can|shall|may|have|see|were
"It is not necessary to postulate a mysterious realm of abstract entities, called ‘numbers’, as the subject-matter of mathematical discourse",discourse,1931,1400.0,54,science|investigation|reasoning|analysis|demonstration|study|research|thought|inquiry|physics
We were standing around like passengers who've had their flight called but haven't been told which gate,gate,1956,,54,way|direction|road|train|course|car|one|route|side|end
"Carter, in Keep a Song in Your Soul ,..fashioned one of the great arrangements in the Henderson book",book,1939,,54,case|opera|and|family|programme|management|business|style|performance|school
The frank barbarism began its appeal with the nigger minstrels and has landed us in ‘ jazz,jazz,1915,1912.0,54,dixie|a|the|nigger|uncle|jim|all|negro|old|ole
"‘After all, there is always golf.’.. ‘The Amateur Championship—’ ‘The Open",open,1926,1200.0,54,amateur|last|best|ladies|championship|first|game|american|only|golf
"‘Did you say something, man?’ the face asked. I took a deep breath..and then I address the face. ‘Not a thing, brother,’ I reply, ‘not a thing. Be my guest",guest,1955,,54,witness|brother|wife|friend|good|mouth|mouthpiece|judge|guardian|son
"The automated ‘dealer’ [in an online game] plays very aggressively... If you stay in the hand, it's likely the dealer will too, all the way down the river",river,1949,1300.0,54,line|board|table|column|aisle|alley|list|game|row|side
You know how it is. I'm not into ironing. It's not my thing,thing,1936,,54,fault|business|work|place|department|way|line|style|trade|own
"The aim..was..to deduce the relative number of electrons falling in the central spot, in one of the rings or in the continuous background",background,1930,1672.0,54,ring|rings|spiral|space|spectrum|outer|part|stream|disc|surface
Gotta learn there's a line you wait in and you're not allowed to cut,cut,1974,1292.0,54,go|come|leave|pass|land|see|cross|speak|take|talk
He opened the throttle wide and put the nose down into a steep dive,dive,1914,1700.0,55,incline|grade|hill|river|bank|pit|valley|slant|mountain|and
"I'll hear about an award-winning show..and think, ‘Oooh, brilliant, I'll watch that, what side is it on?’ Amazon, that's what side. How can that be a thing",thing,2000,,55,side|winner|winning|question|matter|show|good|prize|victory|party
I'm in trouble. I'm going to have a baby... I've had it. Good and proper. I'm up the creek,creek,1941,1300.0,55,tree|hill|ladder|spout|street|stairs|first|steps|back|whole
"Rhythm and blues collectors tend to attach the greatest value to the slow, sweetly romantic ballad",ballad,1944,1458.0,55,measures|music|type|tunes|songs|melodies|and|strains|tones|rhythms
Cord hurriedly flew the skipboat round the station and rolled it back into its stall,stall,1940,,56,place|berth|shed|old|own|former|dock|proper|moorings|usual
Young women want to be with it. The shapes in your ad are all sleek and slim and they come in colors you can get an up,up,1966,1536.0,56,idea|old|ad|extra|order|eye|overcoat|appetite|artist|imitation
"As the heavy blast door closed on the group ahead, a woman with a French accent said, ‘This is built very much for security, yes",yes,1924,,56,but|is|monsieur|i|and|sir|as|it|for|you
"In 1920..he [ sc. W. Hambrook] was put in charge of a team of three inspectors, four sergeants, and four detective constables, together with two drivers... Within a few days the team had been named the Flying",flying,1927,,56,hambrook|royal|detective|police|united|w|special|new|black|australian
Going home..to celebrate a thumping 7-1 win over Burnley with little more than fish and chips eaten from the paper and a couple of pints of light,light,1953,,57,beer|ale|champagne|water|porter|milk|the|whisky|bitter|stout
"Superior had hoped to be the terminus of the first railroad to the head of the lake, but when one came, in 1870, its terminal was Duluth rather than the other twin",twin,1928,,57,place|point|lake|end|city|town|terminus|and|port|terminal
Mr. Rowland has been with the Chrysler organization for the past two years as Director of Sales Promotion,promotion,1914,1425.0,57,and|for|of|in|with|to|on|at|department|under
"Lower down we passed under some tottering, unstable-looking séracs, in company with an Italian and a French rope",rope,1935,,57,gentleman|lady|tourist|guide|party|artist|engineer|woman|sailor|girl
"He's doing Common Entrance this year—we've put him down for Eton, and according to his head teacher, he's expected to walk",walk,1937,,57,do|get|be|make|come|take|go|win|pass|distinguish
"There has been a revulsion from the..idea of the nervous system as a telephone exchange, and this has found one expression in the suggestion that a specific cutaneous sensation results when the brain receives from the skin impulses which make up a characteristic pattern",pattern,1930,1324.0,57,sensation|complex|cutaneous|pain|form|skin|set|response|part|sensory
Sometimes the impairment of vitality is so great that the organism pure for these factors cannot exist at all: such factors are styled lethals,lethal,1917,1583.0,57,the|predisposing|by|pathogenic|poisons|primary|as|negative|pathological|causes
A nationally representative sample of 956 people was interviewed for the survey,survey,1927,1535.0,57,purpose|first|purposes|united|information|following|census|week|bureau|press
The forthcoming increases will be a temptation to the ‘casual’ labourer who has a large family to shift from earnings to assistance,assistance,1956,1492.0,58,wages|earnings|a|allowances|the|savings|income|charity|an|rent
"This may have been a hybrid bomb, part atom, part hydrogen, but enough to prove that the scientists have solved the problem of releasing energy by nuclear fusion",fusion,1947,1555.0,58,action|energy|disintegration|explosion|decomposition|explosions|synthesis|combination|bombardment|release
[In New York] the words ‘fairy’ and ‘pansy’ were considered to be in bad taste. It was fashionable to say a person was ‘ gay,gay,1934,1225.0,58,a|as|very|of|pretty|in|fairy|lovely|enchanted|an
"Lady Luck, listen to me! Lady Luck, answer my plea",plea,1925,1275.0,58,question|questions|prayer|petition|request|letter|demand|appeal|proposal|last
The continued action of the Third International..in attacking the Socialist International proves its bad faith in proposing the United Front,front,1922,1300.0,58,states|socialist|international|nations|action|socialists|workers|labor|committee|labour
A thong will send out many messages... [Women] will infer that you are rather pleased with the size of your package,package,1993,1510.0,58,thong|present|hands|hand|letters|gift|thongs|family|audience|purse
"In depths of about 50 to 90 feet, you will see large basket sponges and sometimes large rays, barracuda, horse-eye jacks and other large pelagics",pelagic,1966,1656.0,59,fishes|fish|species|sharks|and|rays|sea|sponges|tropical|flat
[He] received fatal injuries..when his car was involved in a collision with a petrol tanker,tanker,1927,1900.0,60,car|engine|motor|wagon|truck|tank|train|waggon|bus|vehicle
Superficial sclerosing type [of rodent ulcers] .—In the early stages these may be successfully treated by the application of an unscreened radium plaque,plaque,1919,1848.0,60,salt|tube|bromide|applicator|preparation|emanation|element|or|pencil|application
The flight ran into difficulty when telemetric communications failed just a second and a half before separation of the rocket's third stage,stage,1935,1300.0,60,and|course|flight|section|tail|body|or|part|shot|trail
Victory goes to the player who reduces his total exactly to nothing with a ‘ double,double,1935,1393.0,60,one|good|draw|square|and|down|round|straight|touch|full
"‘He's always at the outer edge of the rulebook anyway,’ says Eric Nesberenko of the Chicago Black Hawks, who has played frequently against Howe man-on-man",man,1963,,60,the|occasion|a|and|chicago|paper|his|terms|or|hudson
"The particular obstacles will vary from time to time and from species to species, but on the whole will average",average,1914,1769.0,61,be|probably|tend|remain|not|increase|depend|vary|consist|always
"There is now evidence for the existence of seven sex-linked genes, and for these he has furnished a tentative map",map,1915,1527.0,61,scheme|classification|list|hypothesis|explanation|arrangement|diagram|theory|formula|analysis
You growl and swear you can't get work Or the boss has got you set,set,1916,,61,in|on|down|and|for|to|laid|under|a|where
"In a newsreel unit the man in charge is generally referred to as the Editor, and the man who does the actual assembling in the cutting room, the Cutter",cutter,1921,1382.0,61,assembling|making|stitching|editing|man|reading|cutting|editor|routing|wrapping
The Cowboys answered quickly with a try to Mercy down the left edge,edge,1998,,62,side|flank|of|hand|wing|bank|arm|shoulder|aisle|leg
With its 49 mm filter thread..and a price of £99.90 it should be a quick mover,mover,1971,1385.0,62,seller|and|buyer|worker|sale|selling|way|money|means|sell
"Harlem..is where the white man is no longer the ‘ofay’ but ‘Mr. Charlie’ or ‘the man’, and mostly ‘whitey’, derived from the Black Nationalist talk of ‘the blue-eyed white devil",devil,1938,,62,man|men|people|boy|fellow|girl|of|woman|race|barbarian
"Ameen has the WBA's supervisor on his right, the DC commissioner next to him and the IBF's man next along",along,1948,,63,to|him|on|the|and|in|below|but|his|again
"A soldier..was watching ‘Combat’ on the ward TV set, in full color and with the sound up high",high,1923,,63,of|to|in|the|and|from|his|a|for|at
"Back in the thirties, there had been two nation~wide broadcast programmes, the National and the Regional",regional,1930,1425.0,63,state|american|international|federal|national|southern|world|new|inter|republican
"The question arises whether we should proceed at random.., or..partially arrange the choice so as to take the same proportion out of each region or stratum",stratum,1920,1599.0,63,group|class|part|district|province|country|division|type|the|section
"Nowadays, it's easier than ever to take your memory card (used instead of film) into a photo processing shop and get your photos developed",develop,1925,1653.0,64,printed|developed|made|taken|reproduced|duplicated|ready|done|on|in
The need [of Russia] for an American loan and the consequent recognition of the desirability of making some concessions to the Western,western,1947,,64,united|american|russian|government|wishes|demands|new|financial|popular|americans
"Mr Johnson succeeded in exposing 25,000 feet of film and in taking some 1000 ‘ stills",still,1916,,65,snapshots|negatives|pictures|x|positives|snap|photographs|plates|good|films
She got bigger and bigger every time she came in and now she's about ready to pop,pop,1939,1390.0,65,burst|go|be|come|sit|die|take|give|drop|leave
"Tea in the lounge—which Peggy would serve herself, Mosa having by now been given ‘ off",off,1926,,65,a|the|her|some|something|an|tea|enough|up|another
The sound effects on the films are a pick up from the marginal record and the signal thus obtained is broadcast simultaneously with the visual,visual,1929,1425.0,65,signal|sound|first|record|other|original|signals|time|one|main
"Owing to a ‘mistake’, Bernadette was probably ‘caught’. She was beginning to ‘ show",show,1936,,65,understand|get|grow|forget|see|open|feel|remember|repent|think
A metal ring is in position on the underside of the radiators within reach of the pilot. This is apparently intended to carry a semi~circular disc to act as a radiator shutter,shutter,1918,1542.0,65,to|and|for|in|guard|valve|when|cover|on|or
This is another example of how concentration on local details tends to obscure rather than clarify our understanding of the larger picture,picture,1948,1425.0,66,problems|principles|movements|issues|questions|relations|aspects|and|facts|problem
"North Korea has also released data on the annual migration of its civilian population... They are tabulated at the level of North Korea's smallest administrative units, the ‘ ri",ri,1951,1817.0,66,hundred|districts|towns|county|counties|villages|townships|cities|prefectures|provinces
For the past 10 years or so smokestack industries have been unpopular because they have been seen as pollutors of the environment,environment,1948,1603.0,66,atmosphere|air|public|surrounding|landscape|sky|community|smoke|city|skies
"A term of high approbation in the swing era was ‘out of this world’, in the bop era it was ‘gone’, and today it is ‘the greatest’ or ‘the end",end,1950,,66,greatest|best|most|last|worst|next|only|deadest|dead|least
Beyond infancy the experience of anxiety..has the character of a drop in self-esteem or an increase in felt insecurity,insecurity,1917,1646.0,66,responsibility|power|self|value|importance|dignity|strength|inferiority|merit|weakness
I was tall and weighed ninety-five pounds. And that's thin. I had no figure; I was a stick,stick,1945,,66,mere|little|hunchback|sort|dwarf|scarecrow|skeleton|bundle|fright|poor
"She wept..for her father, that great man, Obed Ramotswe, now late",late,1979,,66,dead|in|gone|a|the|deceased|at|is|of|no
Particles of great energy are thrown backwards in a direction nearly opposite to that of the incident shower,shower,1933,,66,light|rays|beam|wave|ray|waves|force|radiation|ones|one
Her 8-year-old boy criticized her 10-year-old daughter by calling her an ‘ apple,apple,1970,,66,old|ugly|an|owd|infant|idiot|untidy|imp|elephant|ass
The listener is obliged to choose either between two polar qualities in the same category..or between the presence and absence of a certain quality... The choice between the two opposites may be termed distinctive features,feature,1926,1325.0,66,or|quality|and|character|of|judgment|predication|choice|characteristic|in
A series of helper teeth..support the chain as it is lifted up the inner side of the middle ring,ring,1974,,66,tooth|bar|plate|one|of|guide|hook|line|row|and
"The biggest graffiti gang was out of north-London, with the most talented and daring writers",writer,1974,,66,of|men|artists|gang|members|in|band|spirits|man|among
The atoms of the bulk material hold their valence electrons at low temperatures but become thermally ionized at elevated temperatures. An electronic conductivity of this type is called intrinsic,intrinsic,1933,1490.0,66,a|thermal|an|the|thermionic|colloidal|thermally|by|molecular|atomic
It will be important..to estimate carefully the volume of that part of the well which it is desired to plug,plug,1924,1630.0,67,pump|use|explore|reach|tap|draw|sink|utilize|keep|drain
"To fail to pass an examination: flunk.., flag, blow, bomb",bomb,1963,1694.0,67,etc|brag|and|or|blow|bluff|bold|boast|blue|fly
"‘Like a strange people left on earth After a judgment day.’ This view of the historical status of the events comprised in the coming of Christ introduces us at once to what Professor Gerhard Kittel, in Mysterium Christi , calls ‘ das Ärgernis der Einmaligkeit ’, ‘the scandal",scandal,1930,1225.0,67,ground|irony|fear|presupposition|iron|dread|terror|delusion|illusion|apprehension
Not enough research exists to fully answer the question of whether juvenile girls who sexually offend continue to abuse,abuse,1978,1430.0,68,do|be|offend|lead|have|repeat|practice|sin|commit|indulge
Dirt or discoloration by lichen and algae on a wall..often isn't harmful... Brush on a sterilising wash,wash,1921,1440.0,68,cloth|dish|pad|oven|tray|box|bench|chamber|plate|solution
Men's Leather Palm Wool Gloves. Expertly fashioned of a bulky knit wool with slip-resistant leather palm inserts,insert,1922,1888.0,68,and|lining|covering|on|fibre|web|in|leaf|or|that
I don't know how you are with female circumcision... Was this girl cut,cut,1971,1425.0,68,a|of|in|circumcised|with|ever|brought|the|one|born
[He] predicted that a clear front-runner will emerge from the pack,pack,1929,1228.0,68,cross|present|field|race|coming|next|back|first|crossing|contest
"For obtaining better permanence in paintings..the overlying or upper layers of paint are to be increasingly more ‘fatty’ and contain more oil than the layers they cover, or the ‘ leaner",lean,1934,,69,drying|fatty|oil|under|dry|overlying|varnish|oily|dryer|thin
"Workers who possess skill, or other qualifications, necessary for their work, receive an amount over and above the basic wage... This..is known as the secondary wage, or a margin",margin,1939,1382.0,69,wage|premium|secondary|bonus|so|higher|rate|second|differential|part
I hit Stephens with..a pulverizing left hook that caught him right on the button,button,1917,1330.0,69,nose|point|jaw|head|back|end|top|chin|side|hip
Junk wins by default. I tried it as a matter of curiosity. I drifted along taking shots when I could score,score,1935,1386.0,69,get|find|and|see|make|not|do|pick|without|at
"To understand or predict the psychological behavior..one has to determine for every kind of psychological event..the momentary whole situation, that is, the momentary structure and the state of the person..and of the psychobiological environment... Every fact that exists psychobiologically must have a position in this field",field,1930,,69,structure|whole|total|situation|system|complex|momentary|context|totality|entire
"Others, dozens of Leontiev's colleagues, had..collapsed or made fatal mistakes and gone down the drain",drain,1930,1552.0,69,same|hill|stream|river|wrong|road|rapids|ladder|wind|slope
It is..possible to take an extended motor-trip abroad without ever coming into contact with the Art of Navigation,navigation,1944,1527.0,70,the|europe|painting|music|england|life|photography|beauty|france|cookery
"If all excited molecules of a vapor are in one definite vibrational level v ′ of an electronic state T ′, they can return from there to all existing levels v ″ of the ground state and thus produce an emission spectrum in which the lines corresponding to v ″ = 0, 1, 2..form a regular ‘ progression",progression,1926,1385.0,70,series|spectrum|group|continuous|normal|line|range|structure|sequence|system
"They displayed their rubber goods, and..were doubly protected against finding themselves landed with either biological consequences or a load",load,1937,,70,financial|loss|commercial|moral|few|pecuniary|personal|lack|biological|possible
"Congress might lay a tax upon oil wastefully produced, or upon oil produced in excess of a given allowable",allowable,1932,1400.0,70,amount|quantity|percentage|number|output|demand|rate|standard|proportion|limit
"1972 Buick LeSabre Four Door Custom, fully equipped including air",air,1974,1225.0,71,top|electric|gas|two|engine|lamps|tools|four|all|motor
His [ sc. Berio's] Nones for orchestra (1954) is quite clearly based on a 13-note series,series,1930,1594.0,71,chord|phrase|motive|figure|passage|scale|theme|melody|measure|rhythm
"Irregular patches are sometimes seen on the face and neck, the so-called chloasma uterinum (uterine mask)",mask,1940,1533.0,71,complexion|or|mottling|blush|discoloration|spots|moles|pigmentation|chloasma|mole
"There was a device produced in England a few years ago by a Mr. Elverson, designed for visualizing the movements of rapidly oscillating mechanisms. It is purely mechanical and optical in its nature and is now generally known as the Elverson oscilloscope",oscilloscope,1922,1909.0,71,machine|oscillograph|oscillator|apparatus|mechanism|kinetoscope|illusion|device|disk|type
You were under the influence. He tried to talk to you... I said you were on a trip,trip,1959,1412.0,71,wrong|very|mission|sick|high|dangerous|visit|journey|bed|ship
"There are 100 equal divisions on the dial of the clock; therefore, time is indicated directly in 1/2000 of a minute by the large hand. This time interval of 1/2000 of a minute was called a ‘ wink",wink,1937,1303.0,71,second|minute|unit|fraction|time|tick|signal|quarter|beat|period
So now we've got the perfect broad. Who's first on the train,train,1962,1390.0,73,list|ground|line|job|other|board|field|track|floor|fence
"More confidence might be placed in the writer did we not find on the same page a typical shift of tone to this, on Romeo and Juliet: ‘the kids get involved in a lively way, but then they cannot cope",cope,1934,1350.0,73,be|get|help|keep|go|possibly|stand|run|stay|talk
"Fatness is not a hook for most rappers, but the Boys say it's what keeps them ‘ fresh",fresh,1984,,73,up|on|in|off|out|quiet|from|so|warm|steady
Clyde Wares returned to his club in the metropolis yesterday and according to reports everything is ‘ sitting pretty,pretty,1915,,73,on|up|tight|well|as|back|o|easy|down|to
In the past there were just two types of cannabis—herbal and resin,resin,1980,1382.0,73,indian|chemical|foreign|wild|bhang|the|herb|smoking|natural|mineral
The potentiometer reading is used in the normal way to find its new potential relative to the reference,reference,1952,1579.0,74,standard|earth|potential|normal|other|new|zero|potentiometer|clark|old
"A cord of compost made of three parts of muck of good quality, one part of good stable manure..to which is added 200 lbs. of 16% acid phosphate, will furnish sufficient fertility for an acre of ordinary soil; the manure will add the necessary bacteria (yeast or starter",starter,1918,1519.0,74,other|germs|bacteria|mold|ferments|nitrogen|lactic|mould|vinegar|fermenting
New York mechanical engineers associated with Prof. Parker in his engineering and research projects,project,1916,1450.0,74,work|laboratory|laboratories|activities|department|investigations|studies|departments|projects|courses
These [oblique photographs] provide valuable information about the nature of the ground which eventually is to be mapped by verticals,vertical,1925,1559.0,74,the|a|means|triangulation|horizontal|an|this|our|mr|engineers
The man or woman who in a weak moment has consented to run a Wolf Cub Pack,pack,1918,1228.0,74,in|for|to|into|is|through|with|and|on|or
"Unlike cartoon strips, editorial cartoons are most frequently depicted in a single frame",frame,1932,1175.0,74,picture|scene|color|issue|figure|page|cartoon|newspaper|sheet|illustration
"An excited state is one in which energy is given to the atom, either by collisions, or by absorption of electromagnetic radiant energy, permitting the electron to revolve in an empty outer orbit. The energy required to produce this change is known as the excitation",excitation,1921,1393.0,74,energy|internal|potential|intrinsic|kinetic|electric|latent|free|atomic|quantum
Without barrier coats mould breakdown can start after 60 units off,off,1934,,75,of|have|are|and|is|per|or|in|to|has
"Since the constituents of phrases are free forms, the speaker may separate them by means of pauses",pause,1933,1426.0,75,the|pauses|a|commas|punctuation|his|hyphens|an|suffixes|other
"With one big dig they were on the summit, the hump. He heard the wave snap and roar behind him but didn't look back. They had made it past the break",break,1962,1400.0,75,point|hump|turn|end|worst|bend|last|danger|head|other
"‘I'm out for the guilty party that's got a leak in my office that I can't stop up.’ ‘Well,..why don't you put a detective on the job?’..‘Detective!..Hell! What I need is a plumber.’",plumber,1972,1385.0,75,detective|doctor|good|man|plain|policeman|lawyer|special|sheriff|private
In many instances the inhibition of an enzyme can be regarded as the result of chemical combination between the enzyme and the inhibitor,inhibitor,1914,1868.0,76,substance|substrate|substrat|product|body|protein|protoplasm|other|substratum|products
"Modern nationalism is an attempt to see ourselves without the warts; and many historians, writers and poets are the masseurs and cosmeticians of the national beauty parlours, trying to dye our greying hair golden-blonde and trying to lift",lift,1922,1300.0,76,make|see|bleach|give|do|bring|get|persuade|wash|paint
The daily urinary loss of vitamin B 12 ..was measured in three patients by microbiological assay,assay,1922,1330.0,76,methods|examination|tests|examinations|means|and|analysis|cultures|estimation|investigation
This ratio can be expressed in terms of pounds weight required to produce a deflection of one inch..and this figure is known as the spring rate,rate,1944,1425.0,76,unit|constant|balance|factor|deflection|or|test|of|coefficient|load
The invention of the motion picture is introducing the city's population..into types of vivid experience which they..have no training to handle,handle,1914,,76,appreciate|understand|comprehend|meet|visualize|experience|realize|enjoy|encounter|see
As the war tension mounted so did the interest in news shows,show,1930,1330.0,77,and|of|increase|develop|from|stories|grow|items|correspondents|spread
Neutron bombardment of uranium causes the uranium nucleus to split into two parts not far different in mass. This approximately equal splitting is called fission,fission,1939,1846.0,77,the|by|a|an|double|fractional|ionization|uranium|heterogeneity|for
The superposed volume gratings are used to efficiently diffract incident beams along a common direction where they coherently add,add,1951,1382.0,77,interfere|reinforce|pass|intersect|overlap|combine|collide|affect|fill|cross
One more trick than would be required in Bridge to justify a raise or jump,jump,1927,1552.0,77,a|to|reduction|two|decline|raise|reduce|an|decrease|fall
The Puerto Rican political and historical research agenda is in need of some work,work,1914,,78,such|one|sort|revision|constructive|central|new|help|very|of
Calculate where the waves are shaping up the best for your style of riding. Obviously..goofy footers will favour lefts,left,1968,1200.0,78,the|a|your|you|long|their|straight|this|one|an
"I bet Guy wishes he'd got Alice to marry him years ago, instead of messing around with fast cars and cheap",cheap,1919,1517.0,78,a|such|women|fast|the|that|horses|other|high|all
We might regard liquid helium as if it consisted of a ‘mixture’ of two liquids—one is ‘superfluid’ without viscosity..and the other is ‘ normal,normal,1941,1598.0,79,viscous|viscid|superfluid|super|supercooled|superheated|viscosityless|viscosity|plastic|subsuperfluid
"Give PHA Training a try, because it might also work quite well for you, especially close to a contest when you are trying to cut",cut,1981,1292.0,79,win|get|make|beat|do|score|see|keep|be|outdo
"As if India were not already finding batting hard enough, the crowd started during this final session to behave as they have seen others doing in Mexico, and performing what is apparently called the ‘ human wave",wave,1984,1526.0,79,war|act|sacrifice|tiger|game|pyramid|rabbit|stunt|monkey|dance
"They had finished doing the bars, and..were having a cup of tea in the Public",public,1957,1394.0,80,kitchen|dining|parlour|little|drawing|verandah|garden|front|sitting|back
"She..had had him, and one, Culpepper, in her room up to all hours",hour,1931,1250.0,80,hours|the|night|this|that|of|but|sorts|last|three
"I have been..extraordinarily influenced by what I see in S/M communities, especially around HIV, around safer sex, around gender, around sexual play and who tops and who bottoms",bottom,1981,1544.0,81,is|lowers|drops|pulls|gets|sides|comes|runs|kicks|lies
It's the same with America's Cold War stand-off with Cuba and the Soviet Union... Some historians claim there was a one in five chance that one or other side would have hit the button,button,1949,1330.0,81,other|right|mark|target|bull|war|nail|final|balance|truth
"I said, ‘Port Ellen tower this is Golf Alpha Romeo Kilo November, do you read",read,1930,,81,remember|know|see|think|not|mean|understand|say|want|mind
"It's time to make a decisive, definitive, deloverly pick in the American League playoffs. No way",way,1992,,81,matter|one|doubt|more|use|other|longer|man|cisive|wonder
"Lorry drivers..regarded this instrument [ sc. the tachograph] as a spy which recorded everything they did, including going for a smoke, pulling into a layby and ‘ doing the necessary",necessary,1935,1376.0,82,trick|thing|same|rest|bit|other|back|whole|old|right
"If the word chronic is taken to mean not only protracted, but also something which lingers on, has an irregular and unpredictable course and may end in any one of several different ways, then the expression should not be used about the diseases I have discussed here; these infections should perhaps rather be called slow",slow,1954,,82,acute|chronic|progressive|malignant|infectious|general|subacute|the|diseases|epidemic
They come here to work because it's exciting and new and because it's the scene,scene,1950,1481.0,82,only|kind|best|place|thing|right|first|sort|life|way
The Ceremony of the Keys is a good example of a broadcast which requires elaborate technical arrangements to ensure ‘ continuity,continuity,1934,1543.0,83,success|good|proper|accuracy|clear|perfect|clearness|accurate|successful|complete
And have you noticed the pinta on your doorstep no longer has that gorgeous creamy top,top,1946,,83,tint|color|hue|white|yellow|look|whiteness|colour|appearance|dress
The quantity is as high as the quality: 1998 really is an outstanding year,year,1934,,83,quantity|figure|feature|number|example|fact|quality|one|instance|amount
They'd rather land in The Tower with a squib Than rake in the well-known green,green,1917,,83,streets|haunts|street|fields|stew|stews|bed|vaults|corner|charnel
For Charles X represented a Restoration of the Ancien Régime ..which had ‘learnt nothing and forgotten nothing’ during a quarter of a century in the wilderness,wilderness,1930,1200.0,83,revolution|course|interval|midst|history|revolutionary|days|reign|most|very
"This forecast those in charge of finance must balance against the expected cost of sales..other expenses, and capital outlays thought necessary to effect the projected",projected,1932,1624.0,83,sale|sales|desired|conversion|transfer|purpose|purchase|change|business|exchange
"There is a pre-spatial attribute of thickness in vision and audition... In both, certain types of experience are characterized as..‘hard’, ‘opaque’, ‘ compact",compact,1930,1398.0,84,opaque|dense|non|inaudible|thin|dull|impenetrable|dim|resonant|transparent
"The good sea fisherman should be able..to do everything for himself;..manage his own boat, put her on to the marks",mark,1965,,84,beach|water|right|sea|wind|rocks|fishing|stocks|shore|bank
This ram-wing research vehicle..consists basically of a rectangular wing of constant chord,chord,1918,1340.0,85,dimensions|pitch|width|length|cross|proportions|size|breadth|angle|height
Blood was collected..in a mixture of 1% sodium ethylenediamine tetra-acetic acid and 5% dextran..and allowed to sediment,sediment,1934,1859.0,85,stand|ferment|remain|evaporate|crystallize|dry|digest|undergo|act|cool
In converted liners called AMCs..whose tiny guns left them sitting ducks for the U-boat wolf packs,pack,1942,1228.0,85,to|that|and|of|in|who|when|at|on|with
"The focus is on encouraging individuals to take charge of their health,..to think long-term, be proactive rather than reactive",reactive,1927,1649.0,85,passive|merely|spasmodic|talkative|to|lazy|the|passively|brilliant|showy
"L. A. Phillips was a combination half, who was really equally at home as scrum or fly",fly,1921,,86,half|as|a|of|the|in|full|side|partner|manager
"General MIDI introduced the concept of a standardized Tone Map, roughly matching general patches such as piano, string, bass or percussion voices",voice,1970,1300.0,87,instruments|tone|of|notes|with|on|in|tones|figures|effects
"Carey called a strike, and all four thousand of his UPS members walked",walk,1976,,87,went|walked|quit|struck|left|were|in|came|ceased|marched
"Both parameters depend on the mesospheric circulation, whose main features at a particular latitude vary seasonally",seasonally,1937,1834.0,87,with|from|but|in|little|according|very|only|considerably|as
I didn't really know what was going on after I'd had the baby... I was pleased as I was already a week-and-a-half overdue,overdue,1939,1805.0,87,old|with|married|of|after|ago|older|or|in|to
There are plenty of other openings for sensing appliances..such as a toaster that looks at the bread to see when to shut off... Why do we still have so many dumb,dumb,1982,,87,people|of|old|bread|things|bad|unsightly|poor|different|ovens
"The room was small, windowless and heavily perfumed. It was lit by a fluorescent strip",strip,1970,1459.0,87,lamp|light|oil|gas|electric|globe|yellow|glow|green|screen
If the message reads that the meeting was suspended for lack of a q.u.o.r.u.m. every successive letter can be said to be increasingly redundant,redundant,1951,1577.0,87,emphatic|difficult|important|more|long|like|significant|worse|a|less
"Frames hinged to a wall [in the shearing shed] can be very useful to support a wool pack for bellies, necks",neck,1928,,88,or|etc|and|backs|but|as|which|sides|if|tops
"Of the six or more species which have acquired the brooding habit, only the Indian python is now known on good evidence to be a true incubator",incubator,1969,1851.0,88,serpent|species|snake|land|reptile|siren|tree|python|viper|nocturnal
Provincial colorings of standard English are tied up with differences of social level,level,1933,1340.0,88,and|life|status|conditions|custom|customs|usage|organization|habit|condition
Annual £90 hygiene checks must..be held on the 400 farms producing ‘ green top,top,1930,,89,manure|crops|vegetables|manures|cheese|fodder|crop|feed|stuff|goods
"Four of them [ sc. Drosophila spp.] are found in tropical countries..whereas the two better known species, D. melanogaster and D. simulans , are widespread cosmopolitans",cosmopolitan,1952,1642.0,89,in|and|throughout|species|over|but|through|within|forms|here
Gravity Plus Catalog offers a wide variety of..items for..back care (back bending benches and back rollers,roller,1992,1295.0,89,rests|rest|bending|support|tables|chairs|supports|of|table|frames
"Too-Tight ..Go ahead, call old Rotation a dirty name... Rotation (Drawing a knife) I don't play",play,1928,,89,like|care|want|know|believe|see|think|mind|understand|say
"For carrying out the landing, the aeroplane is first of all communicated with at a sufficient height by wireless by the ground stations and is conducted to the port",port,1934,,90,aerodrome|spot|place|ground|point|landing|ship|desired|required|station
Hyperfine splitting patterns get more complicated as the number of equivalent photons increases... The number of lines in the splitting pattern is called the multiplicity,multiplicity,1923,1454.0,90,number|order|frequency|index|degree|ratio|range|coefficient|total|modulus
Perhaps it was understating it to say it's the 11th hour—for the industry it is very nearly midnight,midnight,1976,,90,the|that|a|as|one|three|true|an|up|so
"Surinder made a straight on fourth street, but the Bandit filled a full house on the river",river,1978,1300.0,91,corner|right|third|opposite|side|first|second|left|other|next
