text,target_word,year,entry_start_year,rank,top_10_words
"Gödel showed that Principia [ Mathematica ] , or any other system within which arithmetic can be developed, is essentially incomplete",incomplete,1932,1380.0,51,a|the|an|different|of|reducible|one|equivalent|analytic|non
The flight ran into difficulty when telemetric communications failed just a second and a half before separation of the rocket's third stage,stage,1935,1300.0,51,and|section|tail|point|shell|layer|plane|stick|ring|pair
"Another scheme is to use an electroluminescent surface... Wires buried in the surface can be controlled by the computer to generate voltages, and hence light, as desired for picture displays",display,1945,1583.0,51,transmission|making|projection|reproduction|production|taking|or|work|sending|purposes
"They displayed their rubber goods, and..were doubly protected against finding themselves landed with either biological consequences or a load",load,1937,,52,lawsuit|suit|law|breach|loss|bad|stock|large|damaged|dead
Maybe people..think that looking butch is easier than serving fish,fish,1932,,52,one|them|a|it|as|the|in|roast|on|ham
Going home..to celebrate a thumping 7-1 win over Burnley with little more than fish and chips eaten from the paper and a couple of pints of light,light,1953,,52,beer|ale|water|tea|ginger|milk|coffee|near|stout|the
"A very uneven drive, such as that given by a single-cylinder paddle-wheel engine, will cause a perceptible surge",surge,1949,1490.0,52,vibration|variation|difference|loss|jerk|tremor|irregularity|increase|change|oscillation
"Carmel told me to go. Fill a bag, get the kids and go. Anywhere, her house, a refuge",refuge,1974,1405.0,52,hotel|train|barn|tent|farm|place|camp|room|cave|boat
"An Ispahan Design on a Venetian red ground, made in ‘Glenbarr’ Axminster Body",body,1936,,52,carpet|carpeting|rugs|carpets|rug|and|in|by|wilton|pile
"Tellin' you once, you can't slip up, dunce You hear me recite clearly because I lost my gold fronts",front,1989,1300.0,52,spectacles|piece|watch|teeth|tooth|glasses|eye|ring|pieces|rimmed
"‘Have you fucked Sue?.. What was it like?’.. ‘It was okay, except I couldn't get a proper rise",rise,1949,1240.0,52,hold|grip|look|bite|start|suck|taste|buy|drink|kick
"[We] smelled you people blowin' grass, And since by the smell you're smokin' trash I brought you a taste of a special stash. Straight from Uncle Ho's Victory Garden, We call it Hanoi gold",gold,1965,,53,and|tobacco|tea|in|or|because|for|but|cabbage|victory
I don't think Mr Oakapple is ready for more news until we have him sitting in the warm,warm,1969,,53,chair|old|big|armchair|arm|easy|garden|library|midst|parlour
"If the word chronic is taken to mean not only protracted, but also something which lingers on, has an irregular and unpredictable course and may end in any one of several different ways, then the expression should not be used about the diseases I have discussed here; these infections should perhaps rather be called slow",slow,1954,,54,acute|subacute|chronic|subchronic|sub|the|irregular|recurrent|persistent|protracted
"To fulfil the needs of the experimenter, statistical criteria should (1) be sensitive to change in the specific factors tested, (2) be insensitive to changes, of a magnitude likely to occur in practice, in extraneous factors. A test which satisfies the first requirement is said to be powerful and we shall typify a test which satisfies the second by calling it ‘ robust",robust,1955,1490.0,54,stable|safe|sensitive|weak|insensitive|powerful|delicate|pure|strong|accurate
"All this us der merry laugh gives, no",no,1932,,54,and|but|is|the|us|as|to|for|when|i
"Gale will also be applying for a ticket to the Parliamentary lobby for himself: ‘ If you can't beat them, join",join,1955,1297.0,55,you|i|they|gale|why|then|we|beat|at|my
Joe bounced along the sidelines moaning about his team's mistakes until he finally found some one to agree with him. Then all was calm until the next boot,boot,1942,1325.0,55,play|mistake|misplay|bad|inning|break|error|time|fumble|blunder
I got scared and called the whole thing off. Someone else must have made the hit,hit,1970,1450.0,55,same|deal|discovery|mistake|offer|arrangements|suggestion|report|connection|trip
Who is this pussy anyway? What makes him think he's so bad,bad,1940,1203.0,55,smart|important|much|big|mighty|awful|good|very|fine|great
I just don't want him to be afraid all the time—... Maybe it's a father thing,thing,1967,,56,i|he|who|that|feeling|and|you|or|instinct|should
"Both parameters depend on the mesospheric circulation, whose main features at a particular latitude vary seasonally",seasonally,1937,1834.0,56,from|with|but|only|little|in|very|according|inversely|considerably
"It is never clear whether someone has been moved to an unfavourable position because they are on the way up, or because they are shunted sideways",sideways,1938,1572.0,56,to|off|down|into|on|out|because|from|in|back
This depletion of the fuel by burn-up of fissionable atoms is offset to some extent by the production in the fuel elements by neutron absorption and other processes of atoms of new materials which are themselves fissionable; the best known example of this is the production of plutonium 239 from uranium 238. This process is known as conversion,conversion,1955,1340.0,56,the|atomic|fission|isotopy|a|neutralization|degradation|nuclear|disintegration|radioactive
"It's time to make a decisive, definitive, deloverly pick in the American League playoffs. No way",way,1992,,56,one|matter|doubt|more|other|team|club|wonder|use|longer
"Not many Americans..can have a clear idea of what to use the bidet for, apart from soaking the smalls",small,1934,,56,feet|head|hands|baby|face|body|hair|babies|legs|person
"Observational series which describe phenomena changing with time may be roughly classified in two broad categories, viz. evolutive and stationary",stationary,1938,1450.0,56,non|cyclical|cyclic|catastrophic|observational|static|descriptive|involute|devolutive|statical
Emma's burgeoning again... It seems she can't remember to take the pill,pill,1956,1400.0,56,medicine|things|powder|pills|flowers|old|cover|covers|bandages|stuff
Ministers must..keep open minds about public investment and public enterprise in the regions,region,1949,1330.0,57,light|interest|face|field|public|future|same|philippines|new|united
I didn't mention it until it seemed to become a pattern and then we had a good old shout,shout,1965,1487.0,57,time|fashioned|laugh|fight|row|family|argument|talk|discussion|dance
‘Do you remember Curtis Mayne?’ ‘Who?’ Bill seemed to be having a case of the dumbs,dumb,1975,,57,sulks|fidgets|jumps|dumps|blind|staggers|pip|shivers|most|shakes
"He possesses a smaller repertoire than Benaud..but some of the West Indies batsmen..find his googly, which turns, harder to pick",pick,1938,1250.0,57,hit|face|solve|deal|handle|meet|follow|judge|negotiate|play
"Prokofiev's first two piano concertos are contrasted in almost every respect except that of their musical idiom, and so they make an excellent disc coupling",coupling,1934,1340.0,57,for|of|to|record|with|in|and|together|on|comparison
I pay you a C-and-a-half a week wherein you plant big lies about me and the Club all over the map,map,1956,1527.0,57,country|place|world|town|city|countryside|united|states|land|state
"By bombarding thorium with neutrons, activities are obtained which have been ascribed to radium and actinium isotopes. Some of these periods are approximately equal to periods of barium and lanthanum isotopes resulting from the bombardment of uranium. We should..like to suggest that these periods are due to a ‘ fission",fission,1939,1846.0,57,breaking|mixture|bombardment|secondary|double|mixed|second|change|chemical|partial
I don't know how you are with female circumcision... Was this girl cut,cut,1971,1425.0,57,a|circumcised|of|ever|you|in|born|operated|married|the
It will also be of interest to consider the effect of these structural changes on diversity of employment in the regions,region,1949,1330.0,58,industry|united|industries|city|various|several|different|community|two|state
Would these courts be in any way responsible for the carrying out of female genital mutilation? Would they at some level be concerned with arranging the cutting,cutting,1937,1350.0,58,details|marriage|ritual|mutilation|sexual|performance|conditions|disposal|preliminaries|procedure
"The recording studios, where a number of very fine sides indeed were cut",cut,1937,1292.0,58,made|recorded|taken|obtained|secured|heard|being|turned|shown|produced
There was the tug that had to tow us into Exmouth harbour when our engine refused to play,play,1937,,58,work|go|do|act|function|move|turn|start|run|budge
"With him gone, the interstellar drive project would've been shot",shot,1933,1414.0,59,a|off|all|as|dead|just|the|up|impossible|lost
I was not interested enough in this song to download the whole album,album,1945,1612.0,59,of|composition|work|set|poem|text|selection|song|layout|book
"He's doing Common Entrance this year—we've put him down for Eton, and according to his head teacher, he's expected to walk",walk,1937,,60,do|be|get|make|pass|go|take|show|win|have
"If the ionic radius is small compared with the interatomic distance, we shall have a metal of what may be called the ‘ open",open,1938,,60,first|hard|soft|normal|solid|pure|coarse|metallic|electronic|second
Middle-aged Chelsea ladies are crawling about in each other's sick,sick,1959,,60,houses|drawing|back|footsteps|gardens|arms|bedrooms|rooms|front|company
This paper describes an enzyme system synthesizing threonine from homoserine; we have called it threonine synthase,synthase,1954,1954.0,61,enzyme|because|synthesis|from|system|in|and|for|synthesizer|since
Alec said if music wasn't good enough to listen to without talking it wasn't worth putting on the player,player,1948,,61,radio|air|machine|phonograph|records|record|gramophone|program|piano|wireless
"She did not report happenings truthfully, but gave them color, excitement and dramatic twists",twist,1941,1350.0,61,interest|effect|value|quality|intensity|values|force|action|climax|setting
"Cell size could not increase very far without jamming the metabolism, for the surface always constitutes a bottle-neck to chemical traffic",traffic,1940,1505.0,62,reactions|change|exchange|activity|action|reaction|changes|processes|interchange|activities
"Although cookies can be included in static HTML documents, they're most often generated on-the-fly by a CGI script",script,1978,1350.0,63,editorial|staff|group|editor|scholar|copy|agent|collection|or|reporter
He knows he can play and that he doesn't have anything to prove,prove,1963,1200.0,63,learn|worry|fear|do|lose|gain|say|unlearn|hide|be
"I wish to extend its meaning to anything which has been either written or spoken. When once this standpoint has been grasped, it is impossible to fail to see what de Saussure was aiming at in his distinction. Take any sentence, any bit of ‘ text",text,1935,1387.0,63,prose|written|writing|literature|conversation|thought|discourse|spoken|language|composition
I own a '68 Datsun pickup and would like to install a 327 Chevy small-block engine with a 350 turbo trans,trans,1954,1877.0,63,generator|drive|and|magneto|rotor|condenser|for|gear|ignition|unit
‘How about seven at O'Hoolihan's? I'm going there with Pat and Betsy.’ ‘Seven's a little tight,tight,1959,1379.0,63,too|high|early|crowd|late|crowded|bit|party|game|large
"The Calgary Region Home Builders Association forecast calls for 6,503 singles and 3,067 multis",multi,1986,1986.0,64,doubles|two|double|flats|pairs|apartments|duplexes|families|blocks|duplex
Today's refugee problem may look like a minor inconvenience compared with the exodus that may come when the food crisis begins to bite,bite,1948,,64,pinch|be|press|tighten|make|affect|get|grow|threaten|approach
The need [of Russia] for an American loan and the consequent recognition of the desirability of making some concessions to the Western,western,1947,,64,united|american|soviet|russian|bolsheviki|soviets|americans|demands|allies|bankers
"So low did Pilot Officer Weeks fly as he did the Victory Roll, that those watching him made certain that he would ‘ pile",pile,1942,1450.0,64,crash|nose|be|come|not|go|land|hit|lose|strike
"After three years of nil budget increases and mounting deficits, the Director resigned..and JCN was wound up... The crux was money ( never",never,1974,,64,and|see|p|plus|money|there|vide|or|the|not
"The chemical behaviour of such systems has to be investigated in a reactor by passing a pipe containing a portion of the system under investigation through or close to the reactor core. Such a pipe, with the necessary measuring equipment, is called a test loop",loop,1957,1475.0,65,pipe|tube|piece|specimen|core|coil|or|sample|pilot|reactor
Some of the objects observed on the lunar surface were clodlike clumps of soil,soil,1967,1400.0,65,matter|light|a|white|shadow|rock|dark|bright|material|shadows
"Overhead there was the unmistakable clatter of a helicopter, then another. Somebody fired a green",green,1936,,65,pistol|shot|rifle|machine|revolver|gun|rocket|signal|shotgun|couple
The jury believed Robert Leary and he was allowed to return to the street,street,1935,,65,bosom|stand|home|witness|united|city|penitentiary|fold|house|farm
Chrysler employees can now count on $600 in holiday pay for two days off at Thanksgiving and six over the Christmas break,break,1954,1400.0,65,holidays|holiday|season|period|and|vacation|week|weekend|recess|shopping
"Dance-crazes bossed pop right up until the Beatles broke. There was the Hully Gully, the Madison,..the Monkey",monkey,1963,1530.0,66,castle|boston|merry|tango|dixie|st|new|one|chicago|manhattan
"In an inch of space it is possible to insert varying numbers of letters in a particular type, as Elite ( twelve to the inch ) or Elite ( ten to the inch ). This spacing is referred to as the ‘ pitch",pitch,1932,1382.0,66,body|set|face|measure|point|size|width|font|number|type
I didn't realise this would get in the papers. It could cost me my job. I'm on the sick,sick,1976,,67,staff|wrong|level|verge|carpet|way|job|make|point|spot
"Head , a device that reads, records or erases information in a storage medium",medium,1941,1573.0,67,battery|file|place|record|cabinet|space|or|card|vault|drawer
"He was at one of those big schools, where they all live together. A public school they call it, no",no,1932,,67,but|and|though|because|where|i|although|for|which|with
"That woman ought to dance as she moves in a seventeenth-century play, to sail in an eighteenth-century one [etc.] ... Roughly, then, she wouldn't be out of period",period,1940,1425.0,67,place|it|her|the|drawing|date|character|keeping|tune|fashion
I already knew he was forty-two. I had also already heard his ‘horror story’ of being hit on by some twink..who had called him a ‘really hot daddy,daddy,1975,1523.0,68,number|baby|dog|one|old|man|little|young|guy|potato
I'm going to sell my car... No more police towing [it] ..to a car pound,pound,1970,1170.0,68,repair|barn|shop|park|garage|that|dealer|i|wash|station
Dress very smart and arrive around midnight—when it starts to cook,cook,1971,1400.0,69,rain|get|snow|be|freeze|dawn|blow|clear|grow|break
D'you know what they'd call me if I went in the nick? I'd be a beast,beast,1983,1225.0,70,damned|traitor|fool|spy|deserter|coward|mug|cad|sneak|regular
"Workers who possess skill, or other qualifications, necessary for their work, receive an amount over and above the basic wage... This..is known as the secondary wage, or a margin",margin,1939,1382.0,71,bonus|supplementary|secondary|differential|special|wage|subsistence|percentage|supplement|premium
"The bill will be headed by Herman's Hermits and Tom Jones, with New Zealand artist Ray Columbus as support",support,1947,1391.0,71,the|an|a|added|his|special|featured|one|feature|principal
Tom..sent [the sheepdog] Sapper to the flank [of the mob] and to turn the lead,lead,1933,1300.0,71,sheep|flank|animals|stragglers|cattle|mob|leaders|flankers|head|tail
He laid a huge shiny L.P. on the..turntable and delicately applied the diamond head,head,1931,,71,point|to|stylus|needle|tip|wheel|disc|dust|drill|end
"The designs..were described as a ‘hotchpotch..the whole series suffering from a complete lack of consistency of style, purpose and presentation",presentation,1932,1325.0,71,execution|treatment|method|color|material|effect|character|subject|idea|period
"In September 1941 alone, they flew more than 400 hours, destroying 18 enemy aircraft with several more probables",probable,1940,1387.0,72,damaged|out|in|forced|enemy|brought|which|driven|that|shot
"Norm Wheeldon, moving up from Junior with his Rowatt/Chevy-motored T, opened a few eyes with a nine-second pass",pass,1970,1555.0,72,lap|average|start|turn|burst|performance|trial|time|speed|half
"She replied that [in the 1930s] ‘the most important issue at that time was reproduction’, and that lesbianism was therefore seen as ‘not relevant",relevant,1951,1516.0,73,only|a|so|the|an|merely|important|very|being|in
Destroyers of the East Indies Fleet bombarded airfields..and followed this up with an air strike,strike,1942,1330.0,73,attack|raid|bombardment|offensive|reconnaissance|bombing|demonstration|action|and|force
Gilbert House Investment makes its appearance on the USM boasting an historic p/e of 99 the highest rating of any company to come to market,market,1965,,74,the|this|usm|our|that|gloucester|us|u|its|salem
"At Elstree, only one film, the Guinea Pig , is on the floor",floor,1937,,74,list|programme|market|screen|program|whole|bill|agenda|register|board
The airline has aimed to set itself apart from its competitors through..additional leg room for passengers seated in coach,coach,1951,1556.0,74,the|its|a|chairs|individual|closed|front|arm|their|comfortable
"As the current and field are increased, a voltage drop builds up along the conducting channel",channel,1952,1387.0,74,path|portion|material|paths|strip|portions|circuit|surface|system|film
"The story on Our Juniors' page about the little dog who is aroused to fury at the sight of the meter man is very interesting, and although the story fails to say, we suppose the family gets quite a charge",charge,1934,1225.0,75,bill|reduction|little|bit|rebate|lot|shock|good|kick|discount
"Many of the blades are joined to luxurious hilts of a different provenance, which may have been antique at the time of the marriage",marriage,1959,1300.0,75,crusades|purchase|renaissance|conquest|discovery|revolution|french|first|blades|war
Floor traders who trade for their own account are known as ‘scalpers’ or ‘ locals,local,1969,1425.0,76,room|floor|scalping|street|traders|scalpers|scalawags|professionals|pit|bucket
"Congress might lay a tax upon oil wastefully produced, or upon oil produced in excess of a given allowable",allowable,1932,1400.0,76,amount|quantity|percentage|rate|per|volume|maximum|minimum|limit|proportion
She put her hand to her nose and made a sound of disgust. ‘Fumm!’ she exclaimed. ‘They [ sc. the fish] smell fresh,fresh,1966,,76,like|bad|of|so|awful|fumm|too|just|all|very
The policy-makers must be consulted on everything that is not part of the established routine. Getting their okay is known as ‘clearing on policy’ or ‘ clearance,clearance,1944,1548.0,76,getting|clearing|policy|passing|putting|going|having|making|taking|clear
"He split up the class into four parts, and the infant plaintiff was one of a party of ten who were vaulting over what is called a ‘ buck",buck,1932,,77,horse|hurdle|bar|double|flying|gate|wooden|spring|parallel|stick
Seismic waves from the largest earthquakes..can reverberate inside the Earth and make the planet ‘ ring,ring,1952,,77,tremble|shake|quake|rock|vibrate|quiver|wobble|feel|a|dance
"Over coffee, she told me she was at peace with the notion that she might never find Mr. Right. In any case, she said, she wasn't going to settle",settle,1975,1175.0,77,be|marry|look|worry|waste|let|wait|hunt|make|bother
"Give PHA Training a try, because it might also work quite well for you, especially close to a contest when you are trying to cut",cut,1981,1292.0,78,get|make|win|find|pick|develop|keep|put|figure|decide
"In the upward process, the change in the National Income necessary to restore balance and reverse the trend [downwards] may be very many times larger than the original discrepancy... Thus a small original change results in a large ultimate change in the National Income. The ratio between them is usually known as the ‘ multiplier",multiplier,1936,1470.0,79,rate|velocity|compound|magnification|magnitude|economic|compounding|index|time|geometric
It would be ludicrous to end on a note of Chris going down the tube,tube,1963,1651.0,79,hill|street|stairs|steps|road|river|ladder|long|garden|gangway
"The principle of universal lawfulness does not assert that facts are determined by laws, but in accordance with laws, or simply lawfully",lawfully,1959,1380.0,80,that|in|by|according|with|laws|as|under|and|the
"Endangered (E)..Taxa in danger of extinction and whose survival is unlikely if the causal factors continue operating... Vulnerable (V)..Taxa believed likely to move into the endangered category in the near future if the causal factors continue operating... Rare (R)..Taxa with small world populations that are not at present endangered or vulnerable, but are at risk... A taxon at subspecific level which might qualify for the V..category has not been included if no other subspecies of the species concerned is in a threatened",threatened,1960,1533.0,80,position|v|vulnerable|similar|category|more|condition|state|better|dangerous
His high-paid whizkid managers weren't whizzing too well so he went after some extra juice,juice,1935,1290.0,81,help|money|votes|speed|talent|business|men|whiz|advertising|coin
The first flashes were coming through on the attempt to get an abandoned ship in tow somewhere in the Atlantic... The story rated a top,top,1948,,81,column|good|few|story|front|full|hundred|beat|big|two
The detailed information sent to the input/output units from the local control units can be called orders,order,1946,1225.0,82,the|a|for|input|either|an|load|in|output|by
"Passengers apparently struggled with the hijackers as one passenger, Todd Beamer, announced into a cellphone, ‘ Let's roll",roll,1931,1325.0,82,get|go|give|all|take|see|shoot|kill|stick|call
"It is also necessary to use specialized programs to protect against viruses. These programs can be divided into several types: detectors, doctors (phages), inspectors, inspectors–doctors, filters, and vaccines",vaccine,1986,1800.0,83,filters|the|finally|so|disinfectors|other|special|chemical|filter|disinfectants
They come here to work because it's exciting and new and because it's the scene,scene,1950,1481.0,83,only|fashion|thing|easiest|nearest|best|one|place|most|way
"The culture of complacency that has played into the hands of Ukip, and which leaves the outcome of next year's election too close to call",call,1932,,84,be|the|guess|doubt|a|make|conjecture|speculation|admit|permit
The tree representation of this serial search reduces to the trivial case of a chain,chain,1959,1300.0,84,single|man|search|series|person|random|point|simple|number|straight
The family..ends with the father in lodgings and the mother and children in a hostel (and frequently some children in care,care,1932,,84,a|the|an|other|foster|their|private|boarding|institutions|homes
"Organizations where..parents draw strength from..sharing their problem as well as doing something constructive about it, like the societies for spastic children, for deaf-blind, autistic, Spina bifida and speech impaired",impaired,1946,1559.0,85,defect|defects|defectives|defective|cases|disorders|correction|development|training|disturbances
"If this discharging process goes on long enough, the battery will be left flat",flat,1951,1296.0,86,in|with|without|entirely|completely|exhausted|dry|practically|as|absolutely
"The highly fancied Pharly, who beat Crystal Palace three weeks ago in the Prix Lupin at Longchamp over a slightly shorter trip",trip,1959,1412.0,86,course|distance|route|mile|journey|and|six|two|but|track
The increasing strength of the Islamic Fundamentalists in Khartoum has left the new Prime Minister..with little room for manoeuvre,manoeuvre,1957,1759.0,86,doubt|action|the|choice|compromise|hope|his|initiative|hesitation|any
For rapid clearance of an infested building a pest control company may use an insecticidal fog,fog,1941,1544.0,86,gas|fumigant|spray|dust|liquid|vapor|powder|torch|or|mixture
"Spread it on the butty nice and thick, Swallow it down with a bucket of sick",sick,1959,,86,milk|water|beer|lick|tick|ice|suds|drink|tea|stick
Mouthpieces of cornets and bugles usually have a rounded cup with a pronounced throat,throat,1938,,86,lip|rim|bevel|flare|flange|edge|bell|shoulder|ridge|central
"Just as the positive hole can be pictured as a collectivized positron, the excited state can be pictured as a kind of particle which we shall call a (collectivized) exciton",exciton,1936,1936.0,86,positive|electron|positron|negative|negatron|particle|excited|excitron|proton|unit
I ski in Switzerland—blue shadows on white snow and all that jazz,jazz,1956,1912.0,87,sort|kind|stuff|you|is|i|and|but|nonsense|rot
"The best models are heavy enough to sit firmly on a counter top without any tendency to tip over, even filled with knives—be certain of this stability before you purchase a standing block",block,1979,1323.0,87,model|display|case|knife|counter|show|or|tray|showcase|machine
And have you noticed the pinta on your doorstep no longer has that gorgeous creamy top,top,1946,,87,tint|white|color|yellow|glow|hue|tinge|tone|bloom|pink
"Writers are forever going back where they came from to distil The True Essence of the American scene. New York, not generally admitted to the Union, seldom figures in these nostalgics",nostalgic,1938,1782.0,88,surveys|essays|discussions|books|excursions|researches|studies|tales|accounts|calculations
"The conductor, with his ‘warning’ on, is waiting for ‘the go",go,1933,1635.0,88,train|signal|next|word|passenger|last|bell|car|engine|driver
I was taking my dog out to do his duty... I was waiting for Nelson to make up his mind to perform,perform,1963,1300.0,89,go|come|do|follow|take|leave|join|be|fight|give
At the Riga brewery..I saw a notice board with the photographs of the twelve workers who were topping the production league,league,1935,1452.0,90,list|records|record|of|lists|for|figures|in|score|and
"Not all white shirts appear to be a neutral white and some, particularly under shop lighting, appear to have a definite blue or violet shade. There is no need to be too alarmed by this; it means the shirt contains an optical",optical,1947,1570.0,90,excess|appreciable|amount|admixture|extremely|indigo|organic|excessive|insufficient|undue
Muslin and lawn dresses usually require a final all-over press,press,1932,,90,hand|tucking|laundering|pressing|patching|cleaning|washing|darning|ironing|pinning
I couldn't believe it when he told me Futre was available on a free,free,1976,,91,short|few|two|contract|long|three|minute|lease|twenty|basis
It is also advisable to make sure that you have a suitable box or container in which to place your darts when not in use in order to preserve the flights,flight,1938,,92,points|point|same|sharp|elasticity|shape|sharpness|balance|polish|temper
There were only a few of the Lantenengo crowd who could get a favour out of Ed without paying cash on the line,line,1934,,92,nail|spot|counter|delivery|nall|naii|instant|nafl|n|table
"They had finished doing the bars, and..were having a cup of tea in the Public",public,1957,1394.0,93,kitchen|bar|little|corner|parlour|pantry|hall|big|garden|sitting
The effort to achieve a difficult and unfamiliar piece of modelling gives the penwork a certain tightness,tightness,1933,1728.0,94,hardness|stiffness|freedom|character|crispness|amount|quality|rigidity|firmness|heaviness
Masters and professionals toil away..preaching the eternal truth that the face of the bat forms a striking surface preferable to the edge,edge,1948,,94,face|back|surface|human|more|head|flat|most|nose|body
"Although the party attracts a wide array of women, from ‘androdykes’ to motorcycle mavens, there's no doubt that foxy femmes",femme,1947,1814.0,94,old|men|women|little|politicians|mrs|husbands|males|mr|male
The remaining 51 [patients] were admitted as emergencies on the days when the ward was ‘ on take,take,1945,1392.0,95,duty|the|service|its|for|show|reserve|leave|emergency|night
A final thought on Franciscans and Galileans in the light of our environmental concerns as a tattered planet approaches the millennium,millennium,1991,1638.0,95,end|sun|brink|edge|final|crisis|climax|abyss|last|sunset
"‘Twentieth Century’ will offer an account of the rise and fall of the Argentine dictator, Juan Peron, and his late wife, Evita. For CBS-TV, this will be a solid three hours of high-powered, factual",factual,1941,1820.0,96,high|first|fast|well|dramatic|if|straight|long|and|highly
"We see much the same action inside the transfer case, but the gear reduction is accomplished by the planetary",planetary,1941,1582.0,97,use|two|interposition|pinion|introduction|gears|friction|employment|spiral|worm
The director offers no word of criticism or advice during the rehearsal. He makes numerous notes,note,1967,,97,suggestions|gestures|comments|notes|corrections|observations|changes|signs|motions|and
Runouts on the rotating assembly were measured at various stages during the build,build,1932,1387.0,98,test|operation|process|progress|life|machining|development|manufacture|assembly|building
He throws a hundred miles an hour and he's painting the black,black,1962,,98,landscape|whole|town|scenery|country|track|map|sky|fence|air
As soon as he had stripped this crank down the boat,boat,1958,,98,engineer|engine|inspector|foreman|operator|first|other|man|old|owner
With buildings this old there was always some sound. The faint hum of the battery-operated clock... The creak of timber and stone as the building settled,settle,1932,1175.0,98,settled|swayed|slowly|moved|turned|swung|was|bent|aged|warmed
"The phrases ‘light cigarette’, ‘mild’ and ‘low nicotine’ will not be allowed to appear on the cigarette packaging",packaging,1957,1875.0,99,packages|package|box|labels|label|boxes|cartons|or|carton|papers
I think it's funny that I've earned my fame and fortune by becoming a widow... But I want to get off this trip now—I'm over,over,1974,,100,tired|afraid|sick|going|not|getting|so|all|a|too
